start,end,line
0:28:43.870,0:28:54.94,it seems like a one out of a hundred

0:28:48.340,0:28:58.66,start comes to fruition at most and is

0:28:54.940,0:29:01.21,your you sort of style originated you

0:28:58.660,0:29:02.43,are you adding or subtracting or any

0:29:01.210,0:29:08.40,sort of

0:29:02.430,0:29:13.06,the combinations I am pushing into it

0:29:08.400,0:29:19.57,I'm pushing as far down into it and as

0:29:13.060,0:29:24.84,far out as I can I mean with attention

0:29:19.570,0:29:27.61,to all the aspects of poetry as I

0:29:24.840,0:29:30.64,understand it and hope that the poem

0:29:27.610,0:29:33.01,embodies you know which you Wilbur said

0:29:30.640,0:29:34.75,my intention writing a poem is to

0:29:33.010,0:29:39.46,exhaust the subject

0:29:34.750,0:29:42.07,I don't ignore that I don't ignore in my

0:29:39.460,0:29:45.91,own mind at least anything I want

0:29:42.070,0:29:50.05,everything to be you know working on

0:29:45.910,0:29:52.59,eight cylinders and and of course I

0:29:50.050,0:29:57.85,never achieve that it's an impossible

0:29:52.590,0:30:00.34,ideal but I'm trying to go into the

0:29:57.850,0:30:02.89,language and try to go deeper into the

0:30:00.340,0:30:07.18,subject and trying to make the story if

0:30:02.890,0:30:10.48,there is one or one implicit I'm working

0:30:07.180,0:30:13.84,with every aspect of it but it's

0:30:10.480,0:30:19.51,essentially you know getting a line that

0:30:13.840,0:30:23.17,might be a beginning and it containing

0:30:19.510,0:30:27.31,everything else that's the weird and

0:30:23.170,0:30:32.32,sort of mystical aspect it's all in that

0:30:27.310,0:30:40.02,piece that is driving you to complete it

0:30:32.320,0:30:44.77,yeah it has a line come up randomly

0:30:40.020,0:30:48.01,sometimes when I'm reading I was reading

0:30:44.770,0:30:50.95,this morning and it sparked something

0:30:48.010,0:30:55.35,that probably and I wrote it down but it

0:30:50.950,0:30:59.77,probably will never see the light of day

0:30:55.350,0:31:03.55,middle of the night I have to get up out

0:30:59.770,0:31:07.54,of bed turn on the light right down the

0:31:03.550,0:31:12.40,line almost never cease like this day

0:31:07.549,0:31:15.11,now and I have various repositories for

0:31:12.409,0:31:19.85,these blind but it's gotten pretty

0:31:15.110,0:31:22.30,disorganized - I used to be a lot better

0:31:19.850,0:31:25.36,at keeping them in one place but I do

0:31:22.309,0:31:27.95,try to dig it all out and look at it

0:31:25.369,0:31:31.36,sometimes especially when I'm dry or

0:31:27.950,0:31:34.70,because if teaching hasn't been able to

0:31:31.369,0:31:37.12,work on my writing for a while so to get

0:31:34.700,0:31:41.11,started again I will just look at all

0:31:37.129,0:31:43.73,this what to me is raw material the raw

0:31:41.119,0:31:46.48,material can come from anywhere come

0:31:43.730,0:31:49.27,from somebody else's writing - but it's

0:31:46.489,0:31:51.40,mostly got to come from my own it does

0:31:49.279,0:31:52.48,release like that line that you eat up

0:31:51.409,0:31:56.45,in the middle of the night you write

0:31:52.489,0:31:58.46,down what you write down well I can

0:31:56.450,0:32:02.18,write it in my journal I keep the

0:31:58.460,0:32:03.48,journal in our handwritten journal and

0:32:02.180,0:32:06.48,[Music]

0:32:03.489,0:32:11.92,or I can just write it on a piece of

0:32:06.489,0:32:14.96,folded paper how does how is the journal

0:32:11.929,0:32:17.60,relating to the right color if you give

0:32:14.960,0:32:22.21,you a whole career no that's have been

0:32:17.600,0:32:25.22,doing that for about the last 15 years

0:32:22.210,0:32:27.52,the journal for me is a seperate

0:32:25.220,0:32:29.77,enterprise it's just the kind of

0:32:27.529,0:32:33.28,vomiting but I probably wouldn't want

0:32:29.779,0:32:36.91,anybody else ever read but there's stuff

0:32:33.289,0:32:40.73,in it sometimes you know I have gone

0:32:36.919,0:32:43.87,through the exhausting narcissistic

0:32:40.730,0:32:46.78,process of rereading the journals

0:32:43.879,0:32:49.54,sometimes and right now what I've

0:32:46.789,0:32:52.19,started doing is I write the journal and

0:32:49.549,0:32:55.34,black ink and if there's something that

0:32:52.190,0:32:57.55,I want to remember for writing rose

0:32:55.340,0:33:01.97,poetry

0:32:57.559,0:33:04.42,I will underline it in blue so that I

0:33:01.970,0:33:07.35,can go back through it and see what

0:33:04.429,0:33:07.35,those things are

0:33:08.440,0:33:14.17,that the piece is you still writing a

0:33:12.409,0:33:15.24,lot but they're a lot more a lot fewer

0:33:14.179,0:33:16.47,that are kind of coming

0:33:15.240,0:33:18.90,to that level I mean how has that

0:33:16.470,0:33:20.61,changed over the course of your career

0:33:18.900,0:33:22.11,but they're more kind of bubbling up

0:33:20.610,0:33:27.09,where you have higher standards this

0:33:22.110,0:33:31.35,week it's not really standard yeah I

0:33:27.090,0:33:36.09,mean I wanted to be as good as it can be

0:33:31.350,0:33:38.58,always so the standard is you know

0:33:36.090,0:33:44.27,that's the standard whether or not I

0:33:38.580,0:33:47.46,ever achieve it or how often I do is

0:33:44.270,0:33:51.65,unfortunately not for me to say because

0:33:47.460,0:33:55.40,I would say you know that it pretty much

0:33:51.650,0:34:03.99,either achieves that standard and

0:33:55.400,0:34:09.41,simultaneously doesn't you know so again

0:34:03.990,0:34:14.82,it's just my audience for a poem is the

0:34:09.419,0:34:18.69,poem I don't what anybody else thinks of

0:34:14.820,0:34:22.83,it or even what I think of it it doesn't

0:34:18.690,0:34:26.60,matter at all to me what I want to do is

0:34:22.830,0:34:32.10,get the poem to come off of the page and

0:34:26.609,0:34:34.77,become a thing so you know again whether

0:34:32.100,0:34:40.91,or not I'm doing that that's sort of the

0:34:34.770,0:34:42.14,illusion that I'm under I don't know I

0:34:40.919,0:34:45.33,don't know

0:34:42.149,0:34:52.37,except I do know I mean I'm talking like

0:34:45.330,0:34:55.40,then yeah I mean I don't really know how

0:34:52.379,0:34:58.73,to answer that because again it depends

0:34:55.409,0:35:04.08,upon the piece so it's contingent yeah

0:34:58.730,0:35:08.22,but it feels and seems and it's you know

0:35:04.080,0:35:11.16,I interrogate my work brutally I would

0:35:08.220,0:35:14.85,never want anyone to talk to anyone else

0:35:11.160,0:35:17.43,the way that I talk to my poem I ask

0:35:14.850,0:35:20.07,them at every moment

0:35:17.430,0:35:20.62,are you interesting are you interesting

0:35:20.070,0:35:26.08,are you

0:35:20.620,0:35:30.28,interesting this is this engaging you

0:35:26.080,0:35:34.36,know I've every nanosecond of the piece

0:35:30.280,0:35:37.30,I want it to be keeps said in his

0:35:34.360,0:35:41.59,letters he wanted to load every rift

0:35:37.300,0:35:44.23,with or and he meant he was talking

0:35:41.590,0:35:47.02,about sound mostly and in that

0:35:44.230,0:35:49.81,particular context but that's what I

0:35:47.020,0:35:53.41,want to do every moment provides an

0:35:49.810,0:35:56.17,opportunity and you just don't want to

0:35:53.410,0:35:59.53,lose your attention to that

0:35:56.170,0:36:01.39,so let's and had that I mean haven't

0:35:59.530,0:36:06.19,gotten ahead of your definition of

0:36:01.390,0:36:09.31,interesting become women as you as you

0:36:06.190,0:36:13.47,frock practices has been going forward I

0:36:09.310,0:36:16.72,need to actually become wider I mean I

0:36:13.470,0:36:20.85,think I'm a little bit not much but a

0:36:16.720,0:36:24.76,little less impressive and a little less

0:36:20.850,0:36:28.45,tunnel visioned than I was when I was

0:36:24.760,0:36:34.93,young younger but my taste is not really

0:36:28.450,0:36:39.46,changed in music and painting and poetry

0:36:34.930,0:36:43.15,and I've discovered new things along the

0:36:39.460,0:36:50.97,way but I'm embarrassingly consistent

0:36:43.150,0:36:54.19,and I found a little do other people say

0:36:50.970,0:36:57.79,well I have trusted readers you know

0:36:54.190,0:37:01.51,that some of whom I've had for a very

0:36:57.790,0:37:04.00,very long time I think what you want in

0:37:01.510,0:37:08.17,a reader is somebody who loves your work

0:37:04.000,0:37:12.88,and maybe loves you but will tell you

0:37:08.170,0:37:14.53,the truth about a piece and even to the

0:37:12.880,0:37:16.66,point of saying you know this really

0:37:14.530,0:37:21.43,doesn't work at all and it belongs in

0:37:16.660,0:37:26.29,the bone pile but will tell you at every

0:37:21.430,0:37:28.35,place that doesn't work for them and you

0:37:26.290,0:37:30.41,can almost take you know and then

0:37:28.350,0:37:33.45,if you can get a group of these

0:37:30.410,0:37:37.43,responses man you can see which ones are

0:37:33.450,0:37:40.74,useful I change things because of those

0:37:37.430,0:37:44.10,responses but I also have not changed

0:37:40.740,0:37:46.14,things and how how does that work on on

0:37:44.100,0:37:47.28,the disable way and I think I had that

0:37:46.140,0:37:52.92,changed right

0:37:47.280,0:37:56.01,no it hasn't it's just a question and

0:37:52.920,0:38:00.78,it's like going to a shrink or something

0:37:56.010,0:38:03.84,or talking to a friend or a spouse it

0:38:00.780,0:38:09.27,gives you new eyes yeah you need new

0:38:03.840,0:38:14.61,eyes too you know and then you're able

0:38:09.270,0:38:19.41,to process that response because it's

0:38:14.610,0:38:22.65,concrete not abstract you can't you can

0:38:19.410,0:38:26.40,only interrogate it so far by yourself

0:38:22.650,0:38:30.33,and then you need somebody to tell you

0:38:26.400,0:38:34.53,this is this is working or this isn't

0:38:30.330,0:38:38.60,yeah in terms of lay like are you now

0:38:34.530,0:38:42.30,sending these a read email yeah before

0:38:38.600,0:38:44.31,we wish you well true they're similar

0:38:42.300,0:38:47.88,but it's a similar process same thing

0:38:44.310,0:38:51.65,same thing really do you find the

0:38:47.880,0:38:54.93,immediate evening now has changed it or

0:38:51.650,0:38:58.47,we've become terribly spoiled by the

0:38:54.930,0:39:00.72,immediacy of email I mean you send

0:38:58.470,0:39:03.20,something off and you expect something's

0:39:00.720,0:39:07.74,going to come back in the next three

0:39:03.200,0:39:09.51,three minutes and if it's something

0:39:07.740,0:39:11.94,you're particularly looking for you

0:39:09.510,0:39:15.15,check your email seven hundred twelve

0:39:11.940,0:39:19.11,times a day or you know so it takes a

0:39:15.150,0:39:21.51,real discipline for me not to do that

0:39:19.110,0:39:31.08,because I would spend all my time

0:39:21.510,0:39:34.26,otherwise so so this is the kind of

0:39:31.089,0:39:38.80,organizational archival portion of this

0:39:34.260,0:39:41.05,thing um how do you keep track of all

0:39:38.800,0:39:45.60,the work that you have come from

0:39:41.050,0:39:48.73,beginning to end well like I say can

0:39:45.609,0:39:50.26,save yourself one home for instance do

0:39:48.730,0:39:52.06,you just have here if you have many

0:39:50.260,0:39:54.60,going at the same time or are you always

0:39:52.060,0:39:58.35,working on one and then that compliment

0:39:54.609,0:40:00.33,you go I never have been able to do more

0:39:58.359,0:40:03.97,than one thing at a time

0:40:00.339,0:40:07.21,ever and so from working on yesterday

0:40:03.970,0:40:10.15,that's all I'm working on from working

0:40:07.210,0:40:13.11,on a poem that's all I'm working from

0:40:10.150,0:40:15.91,working on a nonfiction piece that's all

0:40:13.119,0:40:18.73,I'm doing I just don't have the capacity

0:40:15.910,0:40:22.29,I might you know still have lines of

0:40:18.730,0:40:25.45,columns in the middle of the night or

0:40:22.290,0:40:29.85,come to me and I will write them down

0:40:25.450,0:40:33.01,but I don't work on those I never bring

0:40:29.859,0:40:36.01,anything to completion stop this and do

0:40:33.010,0:40:39.00,this and go back to that I just have to

0:40:36.010,0:40:42.49,totally immerse myself in what I'm doing

0:40:39.000,0:40:44.74,and so once that becomes you know

0:40:42.490,0:40:46.59,version 10 or whatever on the computer

0:40:44.740,0:40:49.53,and then you moved in off the net how do

0:40:46.599,0:40:53.41,those then coalesce into the collection

0:40:49.530,0:40:57.33,well I have the final drafts of each of

0:40:53.410,0:41:00.00,the poem at a certain point you know

0:40:57.339,0:41:07.50,most books of poems are about 40 pounds

0:41:00.000,0:41:07.50,about 60 60 pages at least mine are and

0:41:08.609,0:41:15.00,so usually and somewhere in the 30s the

0:41:13.240,0:41:18.52,book will start to take shape

0:41:15.000,0:41:21.28,there might be a great a number of those

0:41:18.520,0:41:24.88,that won't make it into the book yeah

0:41:21.280,0:41:27.40,some will seem too weak I published

0:41:24.880,0:41:28.50,quite a few poems and magazines that

0:41:27.400,0:41:36.72,didn't go

0:41:28.500,0:41:40.14,into any collection ever and so there is

0:41:36.720,0:41:43.25,a process of winnowing at that point and

0:41:40.140,0:41:48.00,even more revision of individual pieces

0:41:43.250,0:41:53.43,but I will take it out of the folder

0:41:48.000,0:41:57.09,that it's in you know it'll be X 10 Y 2,
0:41:53.430,0:42:01.50,or whatever the pieces and then I'll

0:41:57.090,0:42:06.72,take the final version and just save it

0:42:01.500,0:42:09.87,into the book folder and I'll work and

0:42:06.720,0:42:13.95,I'm still working in the compositional

0:42:09.870,0:42:17.67,folder but it will then be these are

0:42:13.950,0:42:21.18,finished and these are going to go into

0:42:17.670,0:42:23.10,a book and then when you are pretty to

0:42:21.180,0:42:26.58,get any order when you have VD all of

0:42:23.100,0:42:28.98,the palms raised well print printing

0:42:26.580,0:42:32.94,will all be printed out and the final

0:42:28.980,0:42:35.79,versions and I will mess with them a

0:42:32.940,0:42:36.72,mess with the paper I could couldn't do

0:42:35.790,0:42:40.71,it any other way

0:42:36.720,0:42:42.63,yeah you have any visuals or thanks for

0:42:40.710,0:42:46.29,doing that and you put them all out on a

0:42:42.630,0:42:48.45,wall or matter I've heard of people who

0:42:46.290,0:42:51.72,do that that spread them out on the

0:42:48.450,0:42:54.96,floor and stuff but I've never done that

0:42:51.720,0:42:59.70,I do make sometimes arbitrary decisions

0:42:54.960,0:43:05.31,I basically don't like though I used it

0:42:59.700,0:43:08.19,early on sections I don't do that

0:43:05.310,0:43:13.91,anymore I don't think it's in my last

0:43:08.190,0:43:17.91,book exit I should probably check I

0:43:13.910,0:43:25.20,wanted I want I mean my preference is

0:43:17.910,0:43:28.59,for it to be one getting yeah it did so

0:43:25.200,0:43:30.93,I were to some of this collection work

0:43:28.590,0:43:32.99,did change over the course in that I

0:43:30.930,0:43:35.05,mean there's just small things but like

0:43:32.990,0:43:36.52,not moving sections

0:43:35.050,0:43:38.44,things like that but you know there's

0:43:36.520,0:43:43.93,any other changes from the earlier

0:43:38.440,0:43:46.06,career tonight in terms of component a

0:43:43.930,0:43:53.95,look at the whole once you have finished

0:43:46.060,0:43:58.21,stage no I can't really say so it's

0:43:53.950,0:44:01.57,again a process of trying to realize it

0:43:58.210,0:44:08.07,as best you can and also not publish it

0:44:01.570,0:44:13.54,until it's ready to be published and I

0:44:08.070,0:44:17.74,certainly didn't choose to be to take it

0:44:13.540,0:44:21.01,was there it's about ten years between

0:44:17.740,0:44:25.87,books of poems on the average but I also

0:44:21.010,0:44:34.18,did write three other books so they took

0:44:25.870,0:44:37.66,some time as well but I had never been

0:44:34.180,0:44:46.42,anxious to put something out before I

0:44:37.660,0:44:51.04,was happy with it okay so that's sort of

0:44:46.420,0:44:52.48,the the basic sort of profits portion is

0:44:51.040,0:44:53.80,there anything else do you think you

0:44:52.480,0:44:56.23,should mention or we should talk about

0:44:53.800,0:44:57.85,before we this is going to get a little

0:44:56.230,0:44:59.05,bit of that it is kind of another sort

0:44:57.850,0:45:02.64,of four answer like a lot of the

0:44:59.050,0:45:02.64,computer question mm-hmm

0:45:02.670,0:45:10.21,well no I mean there's also infinite

0:45:07.320,0:45:13.50,subjects to talk about but you know I

0:45:10.210,0:45:15.88,think the most interesting play this for

0:45:13.500,0:45:17.34,thinking about making it in through a

0:45:15.880,0:45:21.75,magazine

0:45:17.349,0:45:29.22,is the questions about composition yeah

0:45:21.759,0:45:33.46,yeah so I these are kind of the more

0:45:29.220,0:45:36.13,because blunter questions about computer

0:45:33.460,0:45:37.63,use and so and I think we made some of

0:45:36.130,0:45:39.22,it so when when you when did you start

0:45:37.630,0:45:43.39,using computers kind of on a regular

0:45:39.220,0:45:46.96,basis ladies probably committed in

0:45:43.390,0:45:48.48,cities it was pretty early okay and how

0:45:46.960,0:45:53.28,did you how did you have access to

0:45:48.489,0:45:56.04,secure the price I bought it yeah cost a

0:45:53.289,0:46:00.83,lot of money to at least I didn't have

0:45:56.049,0:46:04.59,much at the time yeah what have you any

0:46:00.839,0:46:08.13,friends had told me who were writers

0:46:04.599,0:46:13.74,said that you got to do this this is

0:46:08.130,0:46:16.77,amazing and wonderful and do it and you

0:46:13.749,0:46:20.89,are there be a program assistant at

0:46:16.779,0:46:25.38,Warren Wilson new computers and so I

0:46:20.890,0:46:30.33,could take some tutorials with her and

0:46:25.380,0:46:32.55,she showed me how to do it and a lot of

0:46:30.339,0:46:35.68,the writers that's a low residency

0:46:32.559,0:46:37.59,program you know two weeks every six

0:46:35.680,0:46:42.84,months a lot of the writers were going

0:46:37.599,0:46:44.92,to her at the time and well I mean does

0:46:42.849,0:46:46.50,what it is did you agree with your

0:46:44.920,0:46:51.96,friends that it was this great name they

0:46:46.509,0:46:53.92,had with the Edit uh again it was great

0:46:51.969,0:46:56.25,to be able to change things without

0:46:53.920,0:46:58.21,typing them all out again and that's

0:46:56.259,0:47:02.40,pretty much all you could do with it

0:46:58.210,0:47:07.39,there was no internet there was no email

0:47:02.400,0:47:11.17,all it was was a word processor do you

0:47:07.390,0:47:18.50,think he Saudis did that anything style

0:47:11.170,0:47:24.13,wrong cause not that I could track I

0:47:18.509,0:47:28.10,wrote letters first on the computer it

0:47:24.130,0:47:32.84,was still mail mail snail mail

0:47:28.100,0:47:35.63,and so I was composing letters on the

0:47:32.840,0:47:39.35,computer but I would compose letters on

0:47:35.630,0:47:42.38,the typewriter - I had always done that

0:47:39.350,0:47:46.46,and not written letters by hand I had

0:47:42.380,0:47:50.39,always typed them but I liked being able

0:47:46.460,0:47:54.95,to see me doing this with fingers I like

0:47:50.390,0:47:58.67,being able to do that and I think that's

0:47:54.950,0:48:02.42,what led me to start composing prose on

0:47:58.670,0:48:06.11,the computer because it was easy for me

0:48:02.420,0:48:11.84,- it was easier for me to write yes it's

0:48:06.110,0:48:14.84,physically so I guess I wonder you know

0:48:11.840,0:48:17.06,especially with I mean anything working

0:48:14.840,0:48:19.22,in kind of you know Ryan first and

0:48:17.060,0:48:21.02,formal rhymed verse for since the

0:48:19.220,0:48:25.72,beginning but I feel like it's increased

0:48:21.020,0:48:27.59,more you've gotten your later career I

0:48:25.720,0:48:28.94,wonder that was one thing I was

0:48:27.590,0:48:30.98,wondering on - reading reading your

0:48:28.940,0:48:32.87,stuff again for this question I did that

0:48:30.980,0:48:34.40,it doesn't seem though that the computer

0:48:32.870,0:48:35.48,really has any play in that I mean like

0:48:34.400,0:48:37.40,I thought there might be need you're

0:48:35.480,0:48:40.25,waiting to work with crime or anything

0:48:37.400,0:48:44.27,like that but that's not you're still

0:48:40.250,0:48:49.01,mostly doing that all on paper yes but I

0:48:44.270,0:48:52.76,have looked up I can press rhyming pairs

0:48:49.010,0:48:56.39,there's rhyming dictionaries online so

0:48:52.760,0:49:00.05,sometimes I have used those and just you

0:48:56.390,0:49:02.57,know just to see what the options are

0:49:00.050,0:49:06.26,I don't like I want to write a rhyme

0:49:02.570,0:49:06.89,poem as if it you don't even know it's

0:49:06.260,0:49:11.54,rind

0:49:06.890,0:49:17.78,unless it's purposeful that you do know

0:49:11.540,0:49:21.29,that it's crimes and so that aspect of

0:49:17.780,0:49:26.66,it but in terms of you know composition

0:49:21.290,0:49:30.19,no how is your relationship with the

0:49:26.660,0:49:33.61,computer change and I guess

0:49:30.190,0:49:36.22,very question but also I guess I'm

0:49:33.610,0:49:38.89,wondering how you feel about the files

0:49:36.220,0:49:40.21,themselves like passages were you always

0:49:38.890,0:49:42.64,kind of country interests and trying to

0:49:40.210,0:49:43.29,save them where they work means to an

0:49:42.640,0:49:48.94,end

0:49:43.290,0:49:52.47,um I don't really think about them much

0:49:48.940,0:49:55.14,I think I've had a few computers crash I

0:49:52.470,0:49:57.73,don't remember

0:49:55.140,0:50:01.57,did I ever lose anything

0:49:57.730,0:50:09.66,I don't recall I don't think so

0:50:01.570,0:50:09.66,I'm not not poetry anyway so it's just

0:50:09.930,0:50:15.46,what did I do

0:50:11.560,0:50:18.64,before computers how did I save stuff I

0:50:15.460,0:50:23.04,think just in a folder and I still do

0:50:18.640,0:50:27.31,that I still keep a physical folder of

0:50:23.040,0:50:32.44,finished poems I have the palms I finish

0:50:27.310,0:50:38.58,since this morning the one set up that's

0:50:32.440,0:50:43.60,right yeah that would be a lot for me

0:50:38.580,0:50:46.57,since 2012 there and just the file

0:50:43.600,0:50:51.64,folder upstairs the paper copies

0:50:46.570,0:50:57.91,finished the final draft site of do you

0:50:51.640,0:51:00.70,uh you have any time you lose your dear

0:50:57.910,0:51:01.36,feelings for like say maybe some of the

0:51:00.700,0:51:03.43,paper

0:51:01.360,0:51:05.41,maybe the handwritten work or any that

0:51:03.430,0:51:07.86,you feel like you try to protect it you

0:51:05.410,0:51:11.08,kind of give it extra attention or

0:51:07.869,0:51:14.68,well I do invited to dinner every when

0:51:11.080,0:51:18.34,tomorrow and take it to a movie or what

0:51:14.680,0:51:28.54,she was neglected and I panic sometimes

0:51:18.340,0:51:31.24,and speak very soft kind words um no and

0:51:28.540,0:51:34.24,they're really you know the computer a

0:51:31.240,0:51:36.76,lot more easy to repair graphical for

0:51:34.240,0:51:41.44,issues have you ever use anything or use

0:51:36.760,0:51:48.31,any of those boxes of you know do you

0:51:41.440,0:51:51.31,spell check uh no but it I don't have

0:51:48.310,0:51:54.79,spellcheck I mean the program will

0:51:51.310,0:51:59.77,underline something in red yeah if it's

0:51:54.790,0:52:01.99,misspelled um if it's misspelled I'll

0:51:59.770,0:52:05.74,correct the spelling but I don't think I

0:52:01.990,0:52:07.90,even have an automatic maybe I do I

0:52:05.740,0:52:16.33,don't know I've never used it

0:52:07.900,0:52:17.98,ah I just I want spelling these are are

0:52:16.330,0:52:20.05,you when you're writing where you

0:52:17.980,0:52:22.30,connected well you write any kind of

0:52:20.050,0:52:23.85,proposals on the computer and when

0:52:22.300,0:52:25.06,you're typing it out are you connecting

0:52:23.859,0:52:30.03,to the Internet are you using the

0:52:25.060,0:52:39.88,Internet in any way with the poem a poem

0:52:30.030,0:52:42.82,or any do it well in the act of writing

0:52:39.880,0:52:47.36,again the for the most part when I'm on

0:52:42.820,0:52:52.57,the computer for a poem I'm not I'm not

0:52:47.369,0:52:55.63,composing so I'm just typing and then I

0:52:52.570,0:52:59.14,might use the internet to look up a word

0:52:55.630,0:53:02.25,or I don't really have never really been

0:52:59.140,0:53:05.65,conscious particularly of the process

0:53:02.250,0:53:06.81,when I've written prose that involves

0:53:05.650,0:53:12.09,reference

0:53:06.810,0:53:15.93,something or I'm trying to think of what

0:53:12.090,0:53:20.43,the thing is that I want it to refer to

0:53:15.930,0:53:24.30,I will look up stuff you know that the

0:53:20.430,0:53:28.44,process of composing well I guess I'm

0:53:24.300,0:53:33.51,inside of it in the same way I'm trying

0:53:28.440,0:53:37.62,to make it work it and make it rich in

0:53:33.510,0:53:40.23,all the all the same ways except the

0:53:37.620,0:53:42.69,relationships among really among the

0:53:40.230,0:53:45.00,language and structure and what you can

0:53:42.690,0:53:46.86,do in a poem you can't add a piece of

0:53:45.000,0:53:51.36,prose and vice versa

0:53:46.860,0:53:54.24,but yeah I will however rule about it

0:53:51.360,0:53:57.39,but I will go to something if I need to

0:53:54.240,0:53:59.73,and do you remember Lexi once upon a

0:53:57.390,0:54:03.29,time here and came more of an important

0:53:59.730,0:54:07.29,part of you while working writing my I

0:54:03.290,0:54:12.32,don't even really remember very well we

0:54:07.290,0:54:20.64,went to France in 1997 and there was no

0:54:12.320,0:54:24.48,internet so that's what 17 years ago we

0:54:20.640,0:54:28.05,had no email there was I think Internet

0:54:24.480,0:54:33.62,was just kind beginning here I remember

0:54:28.050,0:54:38.40,friend of mine whose wife is a novelist

0:54:33.620,0:54:45.48,saying that his wife had sent her novel

0:54:38.400,0:54:46.96,to her agent over the wire and that was

0:54:45.480,0:54:54.75,about that time

0:54:46.960,0:54:54.75,and I thought my god that's amazing so

0:54:55.170,0:55:02.68,yeah I don't I don't really remember

0:54:59.290,0:55:06.76,when it came in to such a degree that it

0:55:02.680,0:55:09.16,became something resembling what it is

0:55:06.760,0:55:13.81,today it seems like it was a very

0:55:09.160,0:55:15.85,gradual process do you know like in you

0:55:13.810,0:55:17.59,get your books or your relationship

0:55:15.850,0:55:20.71,publishers as livers was like a

0:55:17.590,0:55:24.03,difference in changing so I was getting

0:55:20.710,0:55:26.53,your book about things beyond 2000 so

0:55:24.030,0:55:28.51,was that did you interact with the

0:55:26.530,0:55:31.36,publisher there online or did for the

0:55:28.510,0:55:35.74,diversity was the videos in selected I

0:55:31.360,0:55:40.63,as I recall there was email very shortly

0:55:35.740,0:55:44.20,after we came back from France in 199,
0:55:40.630,0:55:48.31,yeah like post last three years of the

0:55:44.200,0:55:50.55,century email kind of just became the

0:55:48.310,0:55:53.92,mode of started to become the mode of

0:55:50.550,0:55:57.31,communication and yes I was working with

0:55:53.920,0:56:00.54,a copy editor who lived in San Diego and

0:55:57.310,0:56:04.12,we would send things back and forth and

0:56:00.540,0:56:11.13,to the publisher which was in Georgia

0:56:04.120,0:56:11.13,and yeah it was all in one place by then

0:56:19.950,0:56:26.44,do you ever worry about the security or

0:56:24.220,0:56:28.21,for fixity of the file that you in the

0:56:26.440,0:56:30.04,computer files that you have nowadays of

0:56:28.210,0:56:32.83,Thomas are you is that a conscience

0:56:30.040,0:56:35.83,concern something you just like someone

0:56:32.830,0:56:40.57,would get into or more like these

0:56:35.830,0:56:44.17,computer crap you lose them well you

0:56:40.570,0:56:48.67,know I have paper copies I yeah you know

0:56:44.170,0:56:54.76,and recovery methods are pretty

0:56:48.670,0:57:00.01,sophisticated for our discs I have a old

0:56:54.760,0:57:06.55,laptop in my closet that I thought to

0:57:00.010,0:57:10.03,get the hard disk transcribed to a newer

0:57:06.550,0:57:13.27,computer I just have never done probably

0:57:10.030,0:57:15.43,impossible now I was way out of date but

0:57:13.270,0:57:19.00,outside of that one which I think did

0:57:15.430,0:57:21.61,crash I've just taken whatever is on the

0:57:19.000,0:57:25.60,hard disk of the old one and transferred

0:57:21.610,0:57:29.68,it to the hard disk of the new one and

0:57:25.600,0:57:33.37,as I said I believe this thing has

0:57:29.680,0:57:36.31,automatic backup on it I don't know how

0:57:33.370,0:57:40.30,they do that but I'm pretty ignorant of

0:57:36.310,0:57:43.14,all this stuff in it and wilfully so it

0:57:40.300,0:57:46.24,just would suck up too much of my time

0:57:43.140,0:57:48.13,to learn about it but I do know right it

0:57:46.240,0:57:50.62,should look really pretty expert and

0:57:48.130,0:57:53.91,probably it ends up using less of your

0:57:50.620,0:57:57.58,time once you learn it but I have a

0:57:53.910,0:58:00.40,physical aversion to reading manuals I

0:57:57.580,0:58:04.60,can't do any so I have a computer guy

0:58:00.400,0:58:07.93,very nice guy if any of us my wife my

0:58:04.600,0:58:10.00,daughter I have any problems I call him

0:58:07.930,0:58:19.39,up he's usually here within a couple

0:58:10.000,0:58:23.32,hours you have well only when we have a

0:58:19.390,0:58:26.50,problem but he also has that logged me

0:58:23.320,0:58:27.54,in I think it's called so he has all

0:58:26.500,0:58:30.80,three of

0:58:27.540,0:58:35.61,Judah's access to everything on them

0:58:30.800,0:58:40.97,from his office so I hope you uh

