start,end,line
0:23:46.680,0:23:49.83,came in and said you know you tell
0:23:48.420,0:23:52.77,Suzanne you're writing but really you're
0:23:49.830,0:23:54.44,just flipping you're flipping but
0:23:52.770,0:23:58.50,flipping my flippers are all right
0:23:54.440,0:24:02.28,that's what I'm building right just move
0:23:58.500,0:24:05.13,um I guess I guess I'm sort of trying to
0:24:02.280,0:24:07.71,get it I mean like so to be you'll be
0:24:05.130,0:24:08.88,you'll use your flipper in somewhat
0:24:07.710,0:24:10.47,pensive moments when you're kind of
0:24:08.880,0:24:12.63,considering what you've written or what
0:24:10.470,0:24:14.55,you're about to write but also maybe I
0:24:12.630,0:24:17.52,mean do you like when you're at your do
0:24:14.550,0:24:19.32,you do it at your desk ever uh
0:24:17.520,0:24:22.23,it's kind of hard to do this just get
0:24:19.320,0:24:24.66,yeah but I'm sitting or lying in advance
0:24:22.230,0:24:26.82,sort of okay so in here I'll hold us
0:24:24.660,0:24:30.75,mark your dad down sometimes in one look
0:24:26.820,0:24:35.61,at the sky lion you know do this and
0:24:30.750,0:24:37.89,thinking jump yeah um so so you're
0:24:35.610,0:24:39.63,saying you know earlier like what's once
0:24:37.890,0:24:41.61,you have these lines jotted down you
0:24:39.630,0:24:43.86,have the notes looks kind of composed
0:24:41.610,0:24:45.96,and you have ela also have big chunks of
0:24:43.860,0:24:48.72,prose in the computer that you've
0:24:45.960,0:24:51.86,written to I mean so how how does how
0:24:48.720,0:24:54.03,does this this jumbles become a poem
0:24:51.860,0:24:55.50,exactly I mean like what's what's this
0:24:54.030,0:24:57.33,where do you get to the point where you
0:24:55.500,0:25:00.03,start to rehearse it in your head and to
0:24:57.330,0:25:05.06,start it and revise it I don't think so
0:25:00.030,0:25:05.06,the pros that are right is
0:25:08.650,0:25:14.39,it's designed to get me it's just sort
0:25:11.990,0:25:16.30,of about thinking aloud mm-hmm and I
0:25:14.390,0:25:29.00,encourage my C's to try this too it
0:25:16.309,0:25:30.91,works really well for me anyway so start
0:25:29.000,0:25:32.29,with just a kind of diary not only a
0:25:30.919,0:25:36.41,diary but just sort of this is what's
0:25:32.299,0:25:41.27,happening yeah and then go from that to
0:25:36.410,0:25:43.01,general ideas and images fragments
0:25:41.270,0:25:45.77,sometimes I'll make lists of words that
0:25:43.010,0:25:48.65,take up spaces okay
0:25:45.770,0:25:50.87,sometimes though discipline unabridged
0:25:48.650,0:25:57.67,dictionary that I use to roll the dice
0:25:50.870,0:25:59.78,collectively yeah yeah and and sometimes
0:25:57.679,0:26:02.96,I will roll dice to pick a page in the
0:25:59.780,0:26:05.41,dictionary flip into that page and just
0:26:02.960,0:26:07.22,read that page until something in the
0:26:05.419,0:26:09.08,words or the etymologies or the
0:26:07.220,0:26:11.09,definitions triggers something and what
0:26:09.080,0:26:23.38,what would be dish what's with what
0:26:11.090,0:26:28.58,dictionary is that this is a Webster's
0:26:23.380,0:26:30.59,on a great jr. maybe Universal yeah so
0:26:28.580,0:26:34.37,I'll turn to a particular page cleanly
0:26:30.590,0:26:37.42,clean sweet clean shave and cleanser
0:26:34.370,0:26:40.21,clean routine cleaning woman clean
0:26:37.429,0:26:42.32,energy clean cut clean bill of health
0:26:40.210,0:26:44.53,waiting around it and if something
0:26:42.320,0:26:46.76,starts triggering something that's going
0:26:44.539,0:26:48.89,on uh-huh emotionally or intellectually
0:26:46.760,0:26:50.65,right yeah that moment in my life yeah
0:26:48.890,0:26:52.69,but thinking about cleaning this and I
0:26:50.659,0:26:55.37,might start typing and thinking about
0:26:52.690,0:26:58.37,associating with cleanness and dirt and
0:26:55.370,0:27:02.92,pollution and what it means for
0:26:58.370,0:27:04.90,something to be clean-cut and and so I
0:27:02.929,0:27:07.64,start writing with some lines you know
0:27:04.909,0:27:09.67,and then often what I'll do is once I've
0:27:07.640,0:27:10.02,got some lines or some ideas going I'll
0:27:09.679,0:27:15.18,go for
0:27:10.020,0:27:16.80,long and um oh just still whole page
0:27:15.180,0:27:19.95,with words it sounded with the word
0:27:16.800,0:27:22.05,clean okay how do you determine what
0:27:19.950,0:27:24.06,sounds good with the word please just
0:27:22.050,0:27:27.30,associatively clean machine for example
0:27:24.060,0:27:28.89,there comes good to me yeah um then I
0:27:27.300,0:27:31.59,would write maybe I'm a note card or
0:27:28.890,0:27:33.27,some notebooks in machine even those bit
0:27:31.590,0:27:35.64,doesn't mean anything to me even with a
0:27:33.270,0:27:38.49,clean machine and and walking out start
0:27:35.640,0:27:41.06,thinking about a clean machine you know
0:27:38.490,0:27:46.79,there just doesn't example yeah
0:27:41.060,0:27:46.79,so yes how do you get from fat pros to
0:27:47.390,0:27:54.54,the to two lines so just rejoin example
0:27:51.210,0:27:57.18,reading salon it is time it where time
0:27:54.540,0:27:58.26,is over Lana for my favorite learns in
0:27:57.180,0:28:03.24,salon
0:27:58.260,0:28:04.98,mmm-hmm amen to that I want to write a
0:28:03.240,0:28:06.75,damage self-portrait that's a poem that
0:28:04.980,0:28:09.30,ended up being a nun signs an
0:28:06.750,0:28:10.86,abomination you the principal being to
0:28:09.300,0:28:12.39,write about myself as I am now through
0:28:10.860,0:28:14.61,suggestive images rather than through
0:28:12.390,0:28:15.54,narrative or logical progression so up
0:28:14.610,0:28:17.55,times I'll start with that kind of
0:28:15.540,0:28:19.76,abstract this is what I want to do you
0:28:17.550,0:28:22.41,how to do it
0:28:19.760,0:28:26.07,series of images for myself for self it
0:28:22.410,0:28:28.37,in general disconnected images and then
0:28:26.070,0:28:31.56,I'll start writing lines wrenched win
0:28:28.370,0:28:33.03,and there it's just that the rent and
0:28:31.560,0:28:36.66,twins sound good together
0:28:33.030,0:28:39.78,rent twin gash in the oak trunk let's
0:28:36.660,0:28:42.09,suck on boots what comes back comes have
0:28:39.780,0:28:45.69,crucifix the awkward joining together of
0:28:42.090,0:28:47.85,two broken sticks um just sort of pre
0:28:45.690,0:28:51.44,associating images the ions and ideas
0:28:47.850,0:28:55.08,and words that sort of draw each other
0:28:51.440,0:28:57.06,reaffirming and after a while I'll take
0:28:55.080,0:29:00.18,some of his lens and start walking and
0:28:57.060,0:29:01.68,thinking about it what's in life suck on
0:29:00.180,0:29:04.11,boots what am I talking about
0:29:01.680,0:29:05.94,yeah so building on that how do you
0:29:04.110,0:29:07.68,determine like what comes first what
0:29:05.940,0:29:09.99,comes later what I mean how do you how
0:29:07.680,0:29:13.05,do you I guess still depression of the
0:29:09.990,0:29:14.82,poem uh at first I don't worry about
0:29:13.050,0:29:16.62,that at all because we just let lines
0:29:14.820,0:29:18.21,accumulate yeah
0:29:16.620,0:29:22.35,images accumulate
0:29:18.210,0:29:25.50,phrases until I have a whole series of
0:29:22.350,0:29:27.42,pages of grass yeah and then I'll start
0:29:25.500,0:29:28.20,worrying about try not to make this I
0:29:27.420,0:29:30.15,know I know
0:29:28.200,0:29:32.13,poets suit right from the first line on
0:29:30.150,0:29:33.51,yeah who begin with the first line and
0:29:32.130,0:29:36.09,then right beside mine
0:29:33.510,0:29:37.59,Linda Peters wants to let you access to
0:29:36.090,0:29:40.67,astonish me because it's so utterly
0:29:37.590,0:29:43.17,romantic anything I did yeah
0:29:40.670,0:29:44.79,but I really try especially when I'm
0:29:43.170,0:29:48.14,writing long poems which a lot of my
0:29:44.790,0:29:51.30,poems are not to impose any order on it
0:29:48.140,0:29:54.30,yeah until I've got pages and pages of
0:29:51.300,0:29:57.95,lines and then I'll print them out in
0:29:54.300,0:30:01.77,plan example okay so here I'll have like
0:29:57.950,0:30:04.95,pages of lines I'm on separated by this
0:30:01.770,0:30:06.93,asterisk or marks like with no attempted
0:30:04.950,0:30:08.25,coherence yeah and at that point I'll
0:30:06.930,0:30:10.50,start moving them around like what if I
0:30:08.250,0:30:12.81,start here and if I put this here
0:30:10.500,0:30:14.40,yeah and sometimes I'll have them all
0:30:12.810,0:30:16.56,written out of note cards and rearrange
0:30:14.400,0:30:17.73,the note cards because I'll have one
0:30:16.560,0:30:19.50,section and I'll go through that of
0:30:17.730,0:30:22.05,course and say what what would be
0:30:19.500,0:30:24.45,interesting after this and I'll move
0:30:22.050,0:30:27.27,that card to the second position and
0:30:24.450,0:30:29.49,then type it all up together looking in
0:30:27.270,0:30:31.08,that order you know it read it aloud
0:30:29.490,0:30:33.15,until it starts to sound right
0:30:31.080,0:30:36.12,and when you when you type it up on the
0:30:33.150,0:30:38.55,computer like that what do you I guess
0:30:36.120,0:30:40.26,I'm wondering where this all resides on
0:30:38.550,0:30:42.63,your computer like where if you have
0:30:40.260,0:30:44.22,like a folder for notes and minds and
0:30:42.630,0:30:45.66,then a folder for like poems that are
0:30:44.220,0:30:49.46,starting to come to fruition
0:30:45.660,0:30:49.46,would you let just say an exam sure
0:30:51.660,0:30:54.73,[Music]
0:30:58.280,0:31:05.97,what I do typically is within that file
0:31:02.010,0:31:08.76,where I have all the ruminations and
0:31:05.970,0:31:11.03,free associations and that concept yeah
0:31:08.760,0:31:14.10,what do you call that file I usually
0:31:11.039,0:31:15.99,when I'll show you okay so those are
0:31:14.100,0:31:18.87,just called by the name of the month to
0:31:15.990,0:31:21.21,make it eat the kidney in 201,0:31:18.870,0:31:29.42,yeah but often I'll give it a title it's
0:31:21.210,0:31:30.84,thematic instead we've got my call the
0:31:29.429,0:31:33.96,thing I was just working on in my called
0:31:30.840,0:31:35.54,damaged cell yeah I like doing that
0:31:33.960,0:31:38.90,except that it's hard then to go back
0:31:35.549,0:31:41.85,and figure out wall in that when that
0:31:38.909,0:31:45.39,was written right roadog started just
0:31:41.850,0:31:47.49,column June 2014 so when I go back to
0:31:45.390,0:31:49.61,print them all out and I'll you know in
0:31:47.490,0:31:52.47,order to put it anywhere what's what and
0:31:49.610,0:32:01.08,I started organizing my year on my
0:31:52.470,0:32:06.61,computer so what are my documents I have
0:32:01.080,0:32:11.37,a file called poems and within it
0:32:06.610,0:32:13.75,I'll have 2011-2012 the other team
0:32:11.370,0:32:17.47,drafting my book manuscript all parts of
0:32:13.750,0:32:27.72,sole parts returned various other things
0:32:17.470,0:32:32.89,and within 2013 I have early summer 201,0:32:27.720,0:32:41.20,Ecclesiastes January 2013 late summer
0:32:32.890,0:32:42.97,2013 things like that and so those those
0:32:41.200,0:32:44.89,are those are the files those are the
0:32:42.970,0:32:47.89,folders that will hold the individual
0:32:44.890,0:32:52.54,poems yeah okay so then I have drafts of
0:32:47.890,0:32:56.20,a poem notes working on speech for speed
0:32:52.540,0:32:57.79,date and this is a poem I wrote partly
0:32:56.200,0:32:59.65,by taking the first poem I ever wrote
0:32:57.790,0:33:04.03,when I was 12 years old and running it
0:32:59.650,0:33:05.29,through google translate through just
0:33:04.030,0:33:07.33,about every language that they offer
0:33:05.290,0:33:12.07,uh-huh until it came back completely
0:33:07.330,0:33:13.93,deformed into face yeah and still kind
0:33:12.070,0:33:17.29,of it was a really corny poem called on
0:33:13.930,0:33:18.67,light a single candle and if it came to
0:33:17.290,0:33:22.12,speech first become a surrealistic
0:33:18.670,0:33:24.33,speech for a speed a good you enjoy the
0:33:22.120,0:33:26.86,hiss of candle wax and cigarette ash
0:33:24.330,0:33:29.71,here are these include a love of what
0:33:26.860,0:33:32.02,cannot die some of which came out of
0:33:29.710,0:33:36.96,those translations they don't have this
0:33:32.020,0:33:40.87,kind of you know list of what's going on
0:33:36.960,0:33:42.90,and in dress of a poem called reading
0:33:40.870,0:33:45.73,Jesus again with a new prescription
0:33:42.900,0:33:48.96,uh-huh and you'll see I have a whole
0:33:45.730,0:33:52.63,bunch of lines that I'm working on and
0:33:48.960,0:33:55.66,what I often do is just copy those and
0:33:52.630,0:33:57.58,then write some pros about them sort of
0:33:55.660,0:33:59.20,identifying what I like about it what's
0:33:57.580,0:34:01.56,bugging me about it what I don't like
0:33:59.200,0:34:04.93,about it and then paste it back again
0:34:01.560,0:34:07.30,move things around and often I'll put
0:34:04.930,0:34:09.61,bold face when does a revision process
0:34:07.300,0:34:12.22,we don't get to a place that I don't
0:34:09.610,0:34:14.26,like or feels clunky or both faces yeah
0:34:12.220,0:34:17.23,could I come back to it just
0:34:14.260,0:34:20.44,I'm going to fix that okay and then the
0:34:17.230,0:34:22.78,next draft I'll cut it or change it and
0:34:20.440,0:34:27.70,here's a whole section it's all in both
0:34:22.780,0:34:29.88,ya gotta ganging up cut now this is a
0:34:27.700,0:34:35.71,fairly long poem so there's a lot of
0:34:29.889,0:34:37.87,dress in it and then I'll copy it over
0:34:35.710,0:34:40.27,and over until I get it the way I want
0:34:37.870,0:34:42.63,it so all so all drafts are in one file
0:34:40.270,0:34:45.49,yeah and you just keep copying and
0:34:42.639,0:34:47.86,replacing and and folding parts that you
0:34:45.490,0:34:49.99,have problems with even in it and it
0:34:47.860,0:34:51.34,starts in it as it gets towards the end
0:34:49.990,0:34:54.58,of the file it's getting towards its
0:34:51.340,0:34:56.29,final form so like here I'll have the
0:34:54.580,0:34:57.76,draft of that speech for speed date and
0:34:56.290,0:34:59.29,then I'll say clean of cigarette ash to
0:34:57.760,0:35:00.79,candle wax feels a little bland
0:34:59.290,0:35:02.11,intensifies I'll sort of give myself
0:35:00.790,0:35:04.18,instructions like that
0:35:02.110,0:35:06.55,okay tallow might be a better word than
0:35:04.180,0:35:09.73,candle wax you enjoy the clean of
0:35:06.550,0:35:12.37,cigarette ash tutela in various versions
0:35:09.730,0:35:14.98,of it and you'll see a babbling grant
0:35:12.370,0:35:18.82,grant grant yes probably 10 or more
0:35:14.980,0:35:20.08,drafts of it in here so so I'm
0:35:18.820,0:35:22.33,interested in that in the Google
0:35:20.080,0:35:23.74,Translation stuff do you do that have
0:35:22.330,0:35:27.81,you done that before is it the first
0:35:23.740,0:35:27.81,time first time I did that
0:35:28.140,0:35:34.42,well no actually I did that partly with
0:35:31.480,0:35:39.12,one of the poems in Theo phobia it's a
0:35:34.420,0:35:56.80,poem about of the Gospels and a
0:35:39.120,0:35:58.24,meditation on the Gospels and it's the
0:35:56.800,0:36:00.64,poem called
0:35:58.240,0:36:03.19,the kingdom of God is not assured in
0:36:00.640,0:36:05.19,with pomp and exclamations okay and what
0:36:03.190,0:36:07.84,I did with that is I took some of those
0:36:05.190,0:36:10.15,passages of the Gospels and ran it
0:36:07.840,0:36:12.37,through Google Translate uh-huh
0:36:10.150,0:36:15.34,to see what would happen to it so
0:36:12.370,0:36:17.18,there'd be partly recognizable from from
0:36:15.340,0:36:20.77,the Gospels but partly
0:36:17.180,0:36:22.60,different estranged yeah I didn't use
0:36:20.779,0:36:24.38,exactly the phrasing that came at a
0:36:22.609,0:36:27.47,Google Translate but allowed it to shake
0:36:24.380,0:36:29.04,up the familiar biblical canonical
0:36:27.470,0:36:32.83,sayings in such a way that it became
0:36:29.049,0:36:35.08,stranger yeah and and gave me any is
0:36:32.839,0:36:36.68,country phrasing how many had you ever
0:36:35.089,0:36:40.40,before that had you ever done any
0:36:36.680,0:36:43.52,similar practices not that I can think
0:36:40.400,0:36:47.28,of had there been any other computer
0:36:43.520,0:36:56.05,kind of enhanced ways of composing poems
0:36:47.289,0:36:57.98,um not computer enhanced okay um a lot
0:36:56.059,0:37:00.79,of aleatory practices like the dice
0:36:57.980,0:37:04.25,mention in yes in the corpse flower
0:37:00.799,0:37:06.44,called the crab symbol right where a
0:37:04.250,0:37:08.77,roll the dice every day for a period of
0:37:06.440,0:37:14.15,several months went to a page in the
0:37:08.779,0:37:16.91,dictionary worked that way yeah and like
0:37:14.150,0:37:19.91,when you when you in the corpse flower
0:37:16.910,0:37:21.61,they have this dice yeah as the so how
0:37:19.910,0:37:23.02,did you did you do that or is that you
0:37:21.619,0:37:24.50,work with the publisher to do that to
0:37:23.029,0:37:26.83,have the dice appear above the high-tide
0:37:24.500,0:37:28.33,in my manuscript you did have it and
0:37:26.839,0:37:29.86,somebody read the manuscript said no
0:37:28.339,0:37:31.64,publishers that we're going to do next
0:37:29.869,0:37:33.38,is you're going to reproduce dice on is
0:37:31.640,0:37:35.82,different I said yes a they are they
0:37:33.380,0:37:37.52,have to explore the pond yeah and
0:37:35.829,0:37:39.38,University of Western press they're
0:37:37.520,0:37:41.96,great about it see they agree to do it
0:37:39.380,0:37:44.15,oh good yeah and you also I think it's
0:37:41.960,0:37:45.98,in is it that poem or it's in another
0:37:44.150,0:37:50.66,poem of course where you have like so
0:37:45.980,0:37:52.88,like bolded but like shadowed oh in a
0:37:50.660,0:37:54.77,rock boss yeah yeah yeah and is that
0:37:52.880,0:37:57.79,something I mean where does that come
0:37:54.770,0:37:59.56,from I guess that came from a good
0:37:57.799,0:38:03.94,friend of mine who's a geologist and he
0:37:59.569,0:38:07.25,L he collects animal bones who could um
0:38:03.940,0:38:09.10,as part of his research he's very
0:38:07.250,0:38:12.26,interested in the physiology of animal
0:38:09.109,0:38:14.56,skeletons but he um had on his property
0:38:12.260,0:38:16.21,happen to country this thingy called The
0:38:14.569,0:38:19.19,Rock box where he would take animal
0:38:16.210,0:38:20.71,carcasses yeah allow them to rot over a
0:38:19.190,0:38:23.34,winner and
0:38:20.710,0:38:25.35,and then have a date in the fall where
0:38:23.349,0:38:28.11,he would harvest kill harvesting or on
0:38:25.359,0:38:29.97,times that I was with him and actually
0:38:28.119,0:38:32.56,happen to be the date of the war
0:38:29.970,0:38:36.52,Afghanistan story okay
0:38:32.560,0:38:38.26,and so I spent the whole morning helping
0:38:36.520,0:38:40.59,him harvest this Roth office which is a
0:38:38.260,0:38:44.26,matter of taking these skeletons out of
0:38:40.599,0:38:46.06,this big composed decomposing pit yeah
0:38:44.260,0:38:51.31,eating them with bleach in another stuff
0:38:46.060,0:38:53.84,um and it was I don't remember cow
0:38:51.310,0:38:55.96,skulls are not on that sure what it was
0:38:53.849,0:38:57.55,so I spent the whole morning with him
0:38:55.960,0:39:01.05,doing that and then as I was driving
0:38:57.550,0:39:04.03,home just just speaking it you know
0:39:01.050,0:39:06.55,decomposition did you volunteered for
0:39:04.030,0:39:07.90,this job right I hate called me up and
0:39:06.550,0:39:11.98,said you I'm harvesting the Rock box
0:39:07.900,0:39:13.96,ortho knowledge yeah oh yeah if there
0:39:11.980,0:39:18.88,are friendship again right if we hardly
0:39:13.960,0:39:20.47,didn't get rid of but uh that probably
0:39:18.880,0:39:22.54,home from the county I was listening
0:39:20.470,0:39:25.11,right in the bombing had started in
0:39:22.540,0:39:29.89,shock and all it started in them Ganis
0:39:25.119,0:39:32.08,tea yeah so I was thinking about things
0:39:29.890,0:39:34.72,that need compose and words and phrases
0:39:32.080,0:39:36.82,a decomposed okay in other words at
0:39:34.720,0:39:38.83,prices and how did you so how are you
0:39:36.820,0:39:41.14,able to do that on your computer did you
0:39:38.830,0:39:44.32,just we sort of experimenting with the
0:39:41.140,0:39:47.56,fonts and I think what I did is used a
0:39:44.320,0:39:50.14,larger outline time okay so it was the
0:39:47.560,0:39:55.63,words the letters would look hollowed
0:39:50.140,0:39:56.80,out yeah yeah and has you I mean before
0:39:55.630,0:39:59.41,the computer did you ever have
0:39:56.800,0:40:02.08,informations to use sort of fonts like
0:39:59.410,0:40:06.78,that or do any sort of things
0:40:02.080,0:40:09.22,no I didn't yeah um a very interested in
0:40:06.780,0:40:10.51,some of the visual poetics opposed like
0:40:09.220,0:40:12.07,Ronald Johnson yeah
0:40:10.510,0:40:13.83,his early work right which is all
0:40:12.070,0:40:16.30,typewriter based but he does some
0:40:13.839,0:40:18.67,amazing things with the shape of the
0:40:16.300,0:40:22.90,words and the appearance of the words um
0:40:18.670,0:40:25.63,using the typewriter yeah um and you I
0:40:22.900,0:40:28.18,mean and I mean a lot of your poems I
0:40:25.630,0:40:29.74,mean especially if signs of automation
0:40:28.180,0:40:31.66,is where you used I mean a lot of
0:40:29.740,0:40:33.11,punctuation to kind of indicate either
0:40:31.660,0:40:37.25,definitions coming up
0:40:33.110,0:40:38.96,that I mean some of that is rope but
0:40:37.250,0:40:41.03,some of it seems you know that you made
0:40:38.960,0:40:43.49,up yourself I mean yeah where did this
0:40:41.030,0:40:45.41,is that something that you kind of like
0:40:43.490,0:40:47.00,how did that come about like this is the
0:40:45.410,0:40:57.23,question I'm getting a lot of
0:40:47.000,0:41:05.15,punctuation in this new punctuation is a
0:40:57.230,0:41:07.52,kind of separation of sections but also
0:41:05.150,0:41:09.86,is a kind of an element of meaning in
0:41:07.520,0:41:11.72,the poem mm-hmm this poem has a single
0:41:09.860,0:41:14.09,asterisk for the first section 2 for the
0:41:11.720,0:41:17.18,second 3 for the third yeah
0:41:14.090,0:41:20.63,others have crosses yeah
0:41:17.180,0:41:23.00,dividing sections which mean to suggest
0:41:20.630,0:41:25.73,the Christian cross of course but also
0:41:23.000,0:41:28.04,sign of addition your oaken section
0:41:25.730,0:41:32.03,being in addition to the next to the
0:41:28.040,0:41:34.34,previous one let's see what else
0:41:32.030,0:41:36.41,one of my readers this matrix that they
0:41:34.340,0:41:39.08,found they're distracting another's did
0:41:36.410,0:41:42.95,they've been excited I'm hoping for the
0:41:39.080,0:41:44.51,exciting here I have a kind of version
0:41:42.950,0:41:47.69,of this is the one of the Bruce Paisley
0:41:44.510,0:41:50.21,poems okay it's kind of a version of the
0:41:47.690,0:41:51.59,it does not equal son yeah because I'm
0:41:50.210,0:41:53.66,writing about these geometrical shapes
0:41:51.590,0:41:57.95,I'm working with the geometrical shapes
0:41:53.660,0:42:00.20,of punctuation in typography and that I
0:41:57.950,0:42:03.10,suppose where you can do that on
0:42:00.200,0:42:06.77,typewriter head so that's a imported
0:42:03.100,0:42:10.37,symbol for my computer young lady okay
0:42:06.770,0:42:15.05,so that way see here I'm talking about
0:42:10.370,0:42:17.81,the Korean letter which has no sound you
0:42:15.050,0:42:21.47,have to put it I'm learning Korean with
0:42:17.810,0:42:23.15,my son who's who's Korean um it's a
0:42:21.470,0:42:24.92,letter you have to put in front of the
0:42:23.150,0:42:27.29,vowel sound because vowels can't come
0:42:24.920,0:42:29.09,first in a word in Korean okay
0:42:27.290,0:42:31.36,so if you begin with a vowel like an all
0:42:29.090,0:42:34.70,you have to put this null consonant
0:42:31.369,0:42:37.94,front of it huh but it also resembles an
0:42:34.700,0:42:41.86,egg or a zero yeah so I'm working
0:42:37.940,0:42:43.60,visually with the sound of that there's
0:42:41.869,0:42:45.28,a consonant shaped like an egg balanced
0:42:43.609,0:42:47.08,understand that stands for nothing makes
0:42:45.289,0:42:48.38,enough sound mm-hmm
0:42:47.089,0:42:54.14,and I'm connecting that to certain
0:42:48.380,0:42:58.36,hollow geometrical structures and
0:42:54.140,0:43:00.34,brusque Weasley's sculptures so so next
0:42:58.369,0:43:06.07,you're good yeah yeah this is a poem
0:43:00.349,0:43:09.24,this based on in pedigrees the ancient
0:43:06.079,0:43:11.77,philosopher who the read they didn't um
0:43:09.249,0:43:13.48,primordial times they were body parts
0:43:11.779,0:43:17.45,scattered all over the world
0:43:13.480,0:43:19.03,disconnected hearts and lungs and livers
0:43:17.450,0:43:22.50,and that they gradually morph together
0:43:19.039,0:43:25.09,and creating monsters Fortis
0:43:22.509,0:43:26.63,amalgamation of bodyguards until
0:43:25.099,0:43:28.51,eventually they came to a point where
0:43:26.630,0:43:31.19,they the body parts work together in
0:43:28.519,0:43:33.38,form human beings and animals so here I
0:43:31.190,0:43:36.25,have straight syllables scattered all
0:43:33.380,0:43:38.56,over the page you that keep coming
0:43:36.259,0:43:43.09,together and trying to form words yeah
0:43:38.569,0:43:47.50,um like for Mom Kaz mal malformed
0:43:43.099,0:43:48.52,picked I'll fickle cavern us the nuts me
0:43:47.509,0:43:51.98,hello
0:43:48.529,0:43:53.90,you know straight syllables sort of
0:43:51.980,0:43:56.15,groping together to form words and by
0:43:53.900,0:44:00.06,the end of the poem goes on it hmm
0:43:56.150,0:44:02.45,there's a lot of shape the Omega and
0:44:00.069,0:44:07.27,this is also maintained at a balloon
0:44:02.450,0:44:08.74,yeah so a lot of slob of visual shape by
0:44:07.279,0:44:11.21,the time the poem gets to the end it
0:44:08.749,0:44:13.70,makes perfect sense want to come
0:44:11.210,0:44:14.93,together and just into the syllables are
0:44:13.700,0:44:16.24,going to get into words and the words
0:44:14.930,0:44:19.94,that come to get into sentences and
0:44:16.249,0:44:22.99,sentences and coherent units of me sure
0:44:19.940,0:44:26.02,do you write out the sentences in a in a
0:44:22.999,0:44:27.34,more like prose style or I mean like to
0:44:26.029,0:44:28.81,make sure that they're working like that
0:44:27.349,0:44:30.76,I mean like I guess how do you get from
0:44:28.819,0:44:32.41,the notes the line that you know the
0:44:30.769,0:44:35.08,line notes or
0:44:32.410,0:44:37.02,the notes in your computer to something
0:44:35.089,0:44:41.03,that's shaped I guess is a newer thing
0:44:37.029,0:44:44.45,you'd be terrified yes the trances okay
0:44:41.039,0:44:46.55,I have several hundred syllables and and
0:44:44.459,0:44:48.05,into drafts the rule of the poem is that
0:44:46.559,0:44:51.20,once a syllable is introduced it has to
0:44:48.059,0:44:52.97,be repeated elsewhere in the poem is to
0:44:51.209,0:44:55.19,keep repeating and recombining with
0:44:52.979,0:44:58.25,other syllables so I have pages and
0:44:55.199,0:45:00.53,pages of syllables in alphabetical order
0:44:58.259,0:45:03.11,and when they repeat it would scratch
0:45:00.539,0:45:05.36,the mountain so I have AC in a form
0:45:03.119,0:45:09.68,accident and then it would come back as
0:45:05.369,0:45:12.80,accumulate and but any syllable that was
0:45:09.689,0:45:14.03,introduced it was a really didn't echo
0:45:12.809,0:45:17.33,somewhere else in the pole on my way
0:45:14.039,0:45:20.57,down after keep revising until it came
0:45:17.339,0:45:22.76,back yeah so the beginning was just a
0:45:20.579,0:45:25.82,list of syllables not even words just
0:45:22.769,0:45:29.15,miss syllables I guess I'm interested in
0:45:25.829,0:45:31.94,and I mean like your early work is less
0:45:29.150,0:45:34.06,disjunctive ly broken right I mean so
0:45:31.949,0:45:40.97,where do I when did that come in and why
0:45:34.069,0:45:43.34,did that come in started in late 90s I
0:45:40.979,0:45:47.15,guess signs and abominations was a big
0:45:43.349,0:45:50.24,break I think in poetics for me yeah
0:45:47.150,0:45:54.67,much more much more interested in
0:45:50.249,0:45:57.47,fragmentation and disruption and
0:45:54.679,0:45:59.40,imitating disruptive states of mind and
0:45:57.479,0:46:00.63,disrupted states of knowledge with
0:45:59.400,0:46:03.35,disruptions and the poems themselves
0:46:00.630,0:46:05.51,yeah whereas before that I'd been very
0:46:03.359,0:46:08.84,interested in kind of well made poem it
0:46:05.519,0:46:12.32,was coherent and imagistic and lyrical
0:46:08.849,0:46:14.36,yeah um I got bored with that mode and
0:46:12.329,0:46:20.39,wanted to allow the poems become
0:46:14.369,0:46:24.95,stranger and more broken and more
0:46:20.390,0:46:29.21,intuitive and less logical less linear
0:46:24.959,0:46:30.86,yeah and so and it seems like you you've
0:46:29.219,0:46:32.69,kind of got you've went down that path
0:46:30.869,0:46:35.60,and then now you're you've gone down
0:46:32.699,0:46:37.46,that path further inches into oddly a
0:46:35.609,0:46:41.00,more kind of ordered shape a visual
0:46:37.469,0:46:42.68,shape it but uh but how so how does
0:46:41.009,0:46:44.09,sound work in that sense then when you
0:46:42.689,0:46:46.10,see when you're revising you're reading
0:46:44.099,0:46:50.54,them out loud how do you read out loud
0:46:46.109,0:46:53.71,like a poem shaped like an Omega I'm
0:46:50.549,0:46:53.71,here at particular way of reading
0:46:54.170,0:47:00.50,where where try to space out the sounds
0:46:58.190,0:47:03.44,of the letters that are neither side of
0:47:00.500,0:47:05.42,the Omegas that that central absence is
0:47:03.440,0:47:08.12,there okay I mean it's formed by silence
0:47:05.420,0:47:10.13,resident rather than a visual shape on
0:47:08.120,0:47:12.71,the page and is that I mean I guess I'm
0:47:10.130,0:47:14.93,thinking to some of your cage references
0:47:12.710,0:47:16.61,right away we had to say that and so me
0:47:14.930,0:47:18.68,seems like is he a figure that came in
0:47:16.610,0:47:21.23,later to kind of push forward some of
