start,end,line
0:22:07.299,0:22:10.03,somebody has to think oh you know this

0:22:09.400,0:22:12.46,is okay

0:22:10.030,0:22:14.67,yeah before I like decide that I'll put

0:22:12.460,0:22:16.36,it in the book and so that's sort of an

0:22:14.679,0:22:18.76,integral part of the process so

0:22:16.360,0:22:22.39,obviously if you could do that and get

0:22:18.760,0:22:25.39,an answer in a day or two well yeah

0:22:22.390,0:22:27.70,right now then you know then I decide

0:22:25.390,0:22:31.78,whether at that point whether I still

0:22:27.700,0:22:33.82,need to revise you know so in the like

0:22:31.780,0:22:35.59,when the internet first starts coming

0:22:33.820,0:22:37.66,and you start working and kind of

0:22:35.590,0:22:39.82,sending these things back and forth was

0:22:37.660,0:22:42.22,it just for on Suliman who was your know

0:22:39.820,0:22:45.33,are you i usually there i used to send

0:22:42.220,0:22:50.44,them to more people live in her ginyan

0:22:45.330,0:22:52.78,at first and Bob Pearlman at first Lydia

0:22:50.440,0:22:57.39,Lydia Davis the fiction writer she's a

0:22:52.780,0:22:57.39,friend of mine and later Fanny how-to

0:22:58.110,0:23:03.46,now I mostly just send them to Ron and

0:23:02.049,0:23:06.07,once in a while to Lydia

0:23:03.460,0:23:07.80,very rarely to Linda genuine but still

0:23:06.070,0:23:10.45,once in a while like maybe twice a year

0:23:07.809,0:23:13.15,so it's kind of that number of people

0:23:10.450,0:23:15.19,has sort of shrunk and what's what's the

0:23:13.150,0:23:17.77,like so you're looking for some sort of

0:23:15.190,0:23:20.91,affirmation oh yeah I guess so yeah yeah

0:23:17.770,0:23:23.20,and do they give I mean what do they

0:23:20.919,0:23:24.61,give like very specific line feedback or

0:23:23.200,0:23:27.70,they usually just give what's wrong

0:23:24.610,0:23:30.16,LeBron does I mean it you know I could

0:23:27.700,0:23:32.71,show you I mean just I guess just a kind

0:23:30.160,0:23:36.88,of my screens dirty but this is the kind

0:23:32.710,0:23:40.35,of thing you might want to see um so let

0:23:36.880,0:23:40.35,me go to my mail and then I'll go to my

0:23:40.559,0:23:47.49,sent mail and you can see some of this

0:23:51.790,0:23:54.62,this actually has to do with the

0:23:53.990,0:24:00.83,Internet

0:23:54.620,0:24:02.99,I sent Ron a poem that mentions messages

0:24:00.830,0:24:05.48,I was kidding just actually in the poem

0:24:02.990,0:24:09.97,from my liege calm that I thought were

0:24:05.480,0:24:17.00,funny so well so Ron writes back

0:24:09.970,0:24:19.61,oh no he said oh yeah he said not sure

0:24:17.000,0:24:22.67,you knew you need the Q&A at the end I

0:24:19.610,0:24:25.34,had a sort of interviewing myself but at

0:24:22.670,0:24:27.50,the end not sure you need the Q&A at the

0:24:25.340,0:24:30.71,end but other than the problems with the

0:24:27.500,0:24:32.66,URL he thought that it was that since I

0:24:30.710,0:24:36.08,was saying mileage calm which he says is

0:24:32.660,0:24:37.79,a phishing site yeah he thought that if

0:24:36.080,0:24:40.01,that was ever published in an online

0:24:37.790,0:24:42.50,journal and somebody kid on it clicked

0:24:40.010,0:24:44.63,it that I could be in trouble for that

0:24:42.500,0:24:46.34,which I don't know if that's true he

0:24:44.630,0:24:48.41,says you know that mileage calm is a

0:24:46.340,0:24:52.31,phishing site it sends malware to your

0:24:48.410,0:24:53.99,PC if you follow through and then I at

0:24:52.310,0:24:58.22,some point wrote back and said I I don't

0:24:53.990,0:25:02.27,do that and so you know that's the some

0:24:58.220,0:25:04.16,of the kinds of so so there I am there

0:25:02.270,0:25:08.35,there I am sending something to him and

0:25:04.160,0:25:08.35,having a correspondence with him and

0:25:09.970,0:25:15.86,Here I am sending somebody to myself

0:25:12.170,0:25:17.60,just to kind of preserve it same poem

0:25:15.860,0:25:19.43,that has a different title at that point

0:25:17.600,0:25:21.95,there's mileage coml it up

0:25:19.430,0:25:24.05,oh yeah and yeah cuz it lights up if you

0:25:21.950,0:25:26.72,do it doesn't on my computer but it does

0:25:24.050,0:25:30.32,if you do it that well yeah so did you

0:25:26.720,0:25:32.06,write that on your iPad well I mean I

0:25:30.320,0:25:34.01,said like always I started here and then

0:25:32.060,0:25:36.53,I moved it to the iPad and then I moved

0:25:34.010,0:25:40.43,it to the computer but but I was sending

0:25:36.530,0:25:42.11,I think um I start writing usually right

0:25:40.430,0:25:43.73,I write in the morning sitting over

0:25:42.110,0:25:45.50,there and I don't want to be running up

0:25:43.730,0:25:47.15,and down stairs so I'm apt to just go

0:25:45.500,0:25:49.88,you know this looks good enough to kind

0:25:47.150,0:25:52.79,of type so I'll type it here mm-hmm and

0:25:49.880,0:25:53.96,if I if I don't yet feel like sharing it

0:25:52.790,0:25:56.11,with someone I'll just send it to myself

0:25:53.960,0:26:00.11,because that's a way of saving it

0:25:56.110,0:26:08.11,yeah and so when did you start using the

0:26:00.110,0:26:11.00,iPad um gee again I got an iPhone maybe

0:26:08.110,0:26:12.05,three years ago and I got the iPad maybe

0:26:11.000,0:26:16.22,two years ago

0:26:12.050,0:26:17.87,I don't know time to blur okay it's an

0:26:16.220,0:26:20.63,old one though so it's been a couple

0:26:17.870,0:26:23.24,years two or three years did you ever

0:26:20.630,0:26:29.21,work on the iPhone do you know - Tony -

0:26:23.240,0:26:31.30,smaller typing do so then I guess back

0:26:29.210,0:26:36.32,to the sort of revision sort of

0:26:31.300,0:26:37.58,correspondence do you think that why do

0:26:36.320,0:26:41.51,you think Ron Sulaiman has kind of been

0:26:37.580,0:26:44.45,the constant of all that well because

0:26:41.510,0:26:46.28,he's very confident about what he says

0:26:44.450,0:26:49.28,first of all and he's also very specific

0:26:46.280,0:26:50.93,mm-hmm he doesn't always say why he

0:26:49.280,0:26:52.73,thinks what he thinks which drives me

0:26:50.930,0:26:56.03,crazy but it gives me something to

0:26:52.730,0:26:58.88,bounce off yeah and is he is he very

0:26:56.030,0:26:59.69,prompt in responding often not always

0:26:58.880,0:27:01.25,okay

0:26:59.690,0:27:02.93,sometimes it's ride away sometimes it's

0:27:01.250,0:27:05.36,not reduced depends on how busy he is

0:27:02.930,0:27:07.52,yeah yeah and does he reciprocate as he

0:27:05.360,0:27:09.95,send you things he never has he doesn't

0:27:07.520,0:27:12.14,like to do that other people have so you

0:27:09.950,0:27:13.97,know that's fine with me but um I mean

0:27:12.140,0:27:17.14,he might really really long kind of book

0:27:13.970,0:27:19.76,links things hmm and he doesn't revise

0:27:17.140,0:27:22.10,much he doesn't revised like I do so

0:27:19.760,0:27:24.98,yeah um he just has a different kind of

0:27:22.100,0:27:26.96,practice and you know he seems to be

0:27:24.980,0:27:29.48,very invested in his own certainty about

0:27:26.960,0:27:30.95,things more than I am but some other

0:27:29.480,0:27:33.59,people will send me things Lydia Davis

0:27:30.950,0:27:35.84,sends me things and Danny how wants Noel

0:27:33.590,0:27:38.00,sends me things and how did you kind of

0:27:35.840,0:27:44.57,develop your revision process and from

0:27:38.000,0:27:46.79,the beginning I guess um well I guess

0:27:44.570,0:27:48.92,you know I was just always looking for

0:27:46.790,0:27:50.93,the best word for instance and it didn't

0:27:48.920,0:27:52.91,always come to me right away but also I

0:27:50.930,0:27:53.96,won't get I don't just get parts of

0:27:52.910,0:27:57.38,things and I know that they're not

0:27:53.960,0:27:59.81,finished you know and then I just try to

0:27:57.380,0:28:02.54,see what what can connect you know I'll

0:27:59.810,0:28:05.42,you know go one way one direction and

0:28:02.540,0:28:07.33,try to connect you know B to a and then

0:28:05.420,0:28:10.21,B doesn't quite connect to eggs

0:28:07.330,0:28:14.37,I'll go on to C&C that connects to a No

0:28:10.210,0:28:16.89,and has that been pretty constant yeah

0:28:14.379,0:28:18.90,have there been any big changes in the

0:28:16.899,0:28:20.98,way you've approached the kind of

0:28:18.909,0:28:25.38,pushing the poem to its finished state

0:28:20.980,0:28:28.17,throughout the time well I bet there

0:28:25.389,0:28:30.70,have but you know I'm as much of a

0:28:28.179,0:28:36.27,stranger to my 24-year old syllabus you

0:28:30.700,0:28:38.71,are almost with the internet and with

0:28:36.279,0:28:40.62,sort of email becoming more you it's

0:28:38.710,0:28:42.48,having more ease it more easily

0:28:40.629,0:28:45.27,available correspondence you did start

0:28:42.489,0:28:46.80,to speed up and the work and do you

0:28:45.279,0:28:48.22,think that's the only reason or do you

0:28:46.809,0:28:50.61,think it's also have something to do

0:28:48.220,0:28:53.52,with with maybe moving on to more of a

0:28:50.619,0:28:54.99,national scene it could be that it could

0:28:53.529,0:28:59.20,be knowing that I have a support of

0:28:54.999,0:29:00.66,publisher it could be just practice you

0:28:59.200,0:29:02.83,know just said I have a better idea of

0:29:00.669,0:29:04.98,what works now yeah yeah what works for

0:29:02.830,0:29:04.98,me

0:29:05.100,0:29:09.87,and I know you don't I think in one of

0:29:08.619,0:29:11.35,your other interviews you said how you

0:29:09.879,0:29:13.53,don't really have like kind of any

0:29:11.350,0:29:16.60,intentions in revising your work but are

0:29:13.539,0:29:17.83,they or are there like primary things

0:29:16.600,0:29:19.65,for different pieces that you're given

0:29:17.830,0:29:21.03,by like are some driven more by sound so

0:29:19.659,0:29:22.77,I'm driven more by meaning some program

0:29:21.039,0:29:25.29,or by connecting the parts of the whole

0:29:22.779,0:29:27.42,or disc we're all arts to the whole all

0:29:25.299,0:29:30.24,of those things equally you know I mean

0:29:27.429,0:29:32.79,I am very interested in sound and sounds

0:29:30.249,0:29:35.55,certain sounds can really bother me or

0:29:32.799,0:29:39.36,you know or I can get stuck on one II to

0:29:35.559,0:29:42.42,have a certain sound so yeah I'm you

0:29:39.369,0:29:45.39,know I insert I mean meaning it's

0:29:42.429,0:29:48.51,important to me to yes and I mean with

0:29:45.399,0:29:50.35,in terms of connecting parts because you

0:29:48.519,0:29:56.00,know as you know if you've looked at my

0:29:50.350,0:29:58.14,work it's often in sections yeah and so

0:29:56.009,0:30:00.60,the sections might be written on

0:29:58.149,0:30:02.20,different days off and are you know so

0:30:00.609,0:30:05.88,and they often come from different

0:30:02.200,0:30:10.11,sources or different inspirations and

0:30:05.889,0:30:11.66,and so then you know the the question is

0:30:10.119,0:30:14.27,how how they Lea

0:30:11.660,0:30:18.05,and you kind of at least if you're me I

0:30:14.270,0:30:21.23,shouldn't say you but I I want there to

0:30:18.050,0:30:23.71,be some kind of possible perceptible

0:30:21.230,0:30:25.64,connection but I also want it to be

0:30:23.710,0:30:27.14,surprising I wanted to kind of go

0:30:25.640,0:30:31.12,somewhere that you didn't expect it to

0:30:27.140,0:30:32.96,go or that I didn't expect it to go so

0:30:31.120,0:30:35.24,sometimes the first thing I come up with

0:30:32.960,0:30:37.19,too obvious and sometimes when I come up

0:30:35.240,0:30:40.40,with is too random and you know it's

0:30:37.190,0:30:43.28,like mm-hmm like Goldilocks and the

0:30:40.400,0:30:45.71,three bears as that sort of looking for

0:30:43.280,0:30:47.51,that surprising Turner or idea I've been

0:30:45.710,0:30:48.74,a constant throughout I mean has that

0:30:47.510,0:30:50.96,been something that's been driving you

0:30:48.740,0:30:53.00,since you started writing I probably

0:30:50.960,0:30:56.09,become more conscious of it but I think

0:30:53.000,0:30:58.46,so yeah and how do so could you talk a

0:30:56.090,0:30:59.99,little about how I mean as you say a lot

0:30:58.460,0:31:01.94,of your poems are in sections and how

0:30:59.990,0:31:03.92,those sections kind of come to be a

0:31:01.940,0:31:05.87,whole like I mean there'll be several

0:31:03.920,0:31:07.37,different days and then in between those

0:31:05.870,0:31:10.34,different sections become different

0:31:07.370,0:31:13.16,poems ah sometimes that happens yeah

0:31:10.340,0:31:15.47,yeah I mean mm-hmm is it just a do you

0:31:13.160,0:31:17.96,just start to see connection I mean I

0:31:15.470,0:31:20.32,guess connect that's sort of good yeah

0:31:17.960,0:31:22.79,and sometimes I have an idea what I want

0:31:20.320,0:31:24.26,vaguely but I don't but I don't know

0:31:22.790,0:31:26.75,exactly where I'm gonna get it or what

0:31:24.260,0:31:29.99,the specifics are but I sometimes I have

0:31:26.750,0:31:32.39,it I just got feeling about the

0:31:29.990,0:31:33.68,direction that I want to go and other

0:31:32.390,0:31:36.08,times I don't and I just have to be

0:31:33.680,0:31:37.85,surprised and just know that I want

0:31:36.080,0:31:42.71,something I should keep my eyes open for

0:31:37.850,0:31:44.33,it and do you I guess is it the I mean

0:31:42.710,0:31:45.86,there's a certain point where you say

0:31:44.330,0:31:47.03,within the within the emails you get

0:31:45.860,0:31:49.40,some sort of affirmation but then

0:31:47.030,0:31:50.93,personally do you when do you do you

0:31:49.400,0:31:52.28,feel like a sense of like oh that's

0:31:50.930,0:31:56.87,surprising I mean is there like a like

0:31:52.280,0:31:58.31,an aha moment I mean yeah sure um yeah

0:31:56.870,0:32:02.57,you have to please yourself first

0:31:58.310,0:32:05.50,um you know and I think one reason that

0:32:02.570,0:32:08.69,I tend to send the poems out is that

0:32:05.500,0:32:10.58,I'll be decided I tend to I mean I will

0:32:08.690,0:32:14.03,be dissatisfied and pool with things

0:32:10.580,0:32:16.10,forever unless somebody goes hey that's

0:32:14.030,0:32:17.66,good you know I I mean I'll go maybe

0:32:16.100,0:32:19.52,it's not good maybe I should do

0:32:17.660,0:32:21.17,something else so you know I think

0:32:19.520,0:32:23.15,that's why I need I need somebody to

0:32:21.170,0:32:23.92,give me a kind of end point let me say

0:32:23.150,0:32:28.54,you

0:32:23.929,0:32:30.59,cut it out I mean sometimes I know but

0:32:28.549,0:32:34.03,sometimes I can be insecure and just

0:32:30.590,0:32:37.19,fiddle right and then I guess is there

0:32:34.039,0:32:38.87,is there any way do you once the poem

0:32:37.190,0:32:40.82,kind of reaches like the deep minder

0:32:38.870,0:32:42.38,stage is there any time that you start

0:32:40.820,0:32:44.21,to see the way those are working and go

0:32:42.380,0:32:45.67,back and revise there or once it's there

0:32:44.210,0:32:48.11,it's usually kind of off-limits

0:32:45.679,0:32:51.32,well I went to it was off-limits but it

0:32:48.110,0:32:53.63,I don't usually revise then but I have I

0:32:51.320,0:32:55.19,mean it has happened that um I've

0:32:53.630,0:32:57.83,suddenly seen how something could be

0:32:55.190,0:32:59.63,better and you know I've gone away from

0:32:57.830,0:33:02.36,and gone back to it and went oh that

0:32:59.630,0:33:07.19,could be better but I would say that you

0:33:02.360,0:33:08.84,know maybe one time in 20 oh yeah and

0:33:07.190,0:33:14.09,then when did you start using the CC

0:33:08.840,0:33:16.28,spiders a long time ago um maybe 202,
0:33:14.090,0:33:18.40,years ago they used to be easy to find

0:33:16.280,0:33:20.29,but now like I said they're antique oh

0:33:18.409,0:33:21.50,it's cool yeah and before when you were

0:33:20.299,0:33:24.71,first putting your first collection

0:33:21.500,0:33:26.92,together how did that work I might have

0:33:24.710,0:33:28.82,had one even though I'm mantra because

0:33:26.929,0:33:30.32,everyone used to this is what used to

0:33:28.820,0:33:32.33,happen people everyone used to bring

0:33:30.320,0:33:34.22,these to a reading and just read from

0:33:32.330,0:33:35.48,them uh-huh I don't even do that anymore

0:33:34.220,0:33:37.61,because they're too heavy to carry I

0:33:35.480,0:33:44.75,just print them out but um that's what

0:33:37.610,0:33:46.37,people used to do so everyone had one is

0:33:44.750,0:33:48.08,there any other role that other people

0:33:46.370,0:33:49.37,play in the process of your revisions

0:33:48.080,0:33:51.71,are there any other people that are

0:33:49.370,0:33:56.17,important to those kind of finding the

0:33:51.710,0:33:59.15,finished pieces well I think not really

0:33:56.179,0:34:01.54,except sometimes my editor gives me a

0:33:59.150,0:34:04.66,little bit of guidance not about

0:34:01.549,0:34:07.01,individual poems but about the order of

0:34:04.669,0:34:08.41,poems within the manuscript I usually

0:34:07.010,0:34:10.12,think I know but sometimes she has a

0:34:08.419,0:34:14.92,different idea that she runs by me and

0:34:10.129,0:34:16.85,we considered that and then sort of

0:34:14.929,0:34:19.19,moving on to the sort of organizational

0:34:16.850,0:34:21.23,what I call a relational archival and

0:34:19.190,0:34:23.35,we've kind of covered some of this but I

0:34:21.230,0:34:24.95,mean when you were first so in the in

0:34:23.359,0:34:27.10,the early days before the computers when

0:34:24.950,0:34:29.24,you kind of hit that what we would say a

0:34:27.109,0:34:31.85,final piece is you send it out would you

0:34:29.240,0:34:33.66,also like keep a printed page oh sure

0:34:31.850,0:34:36.25,okay and that would be in the in that

0:34:33.669,0:34:40.17,how would you communicate with your

0:34:36.250,0:34:42.78,publisher with those um but why suppose

0:34:40.179,0:34:44.71,we had to communicate by by snail mail

0:34:42.789,0:34:45.70,how else was there right and so you

0:34:44.710,0:34:47.64,would you would have you would collect

0:34:45.700,0:34:50.13,those all and would you make a copy of

0:34:47.649,0:34:52.48,it before you send it off I mean oh yeah

0:34:50.139,0:34:54.97,yeah I probably rocks it I mean there

0:34:52.480,0:34:59.14,were zero ox machines yeah

0:34:54.970,0:35:01.00,and then I guess in the once things were

0:34:59.140,0:35:03.27,published and things did you start to

0:35:01.000,0:35:05.01,kind of keep an archive an archive of

0:35:03.279,0:35:06.60,your own work at that point I mean did

0:35:05.019,0:35:08.65,you have like boxes with your book with

0:35:06.609,0:35:10.42,your papers in it even at the beginning

0:35:08.650,0:35:12.81,or did that kind of start to come more

0:35:10.420,0:35:14.61,gradually a back came more gradually I

0:35:12.819,0:35:16.45,mean I wish that I had kept my letters

0:35:14.619,0:35:18.88,right from the beginning because I had a

0:35:16.450,0:35:21.03,letter from George often and I had a

0:35:18.880,0:35:25.93,letter from Robert Creeley it really

0:35:21.039,0:35:27.03,took me a while to realize that this was

0:35:25.930,0:35:30.13,all gonna be worth anything

0:35:27.039,0:35:32.28,I didn't it it took seeing some of my

0:35:30.130,0:35:34.53,friend the way some of my friends took

0:35:32.289,0:35:37.66,it seriously like Lynn had Union and

0:35:34.539,0:35:41.81,organized things and treated it as if

0:35:37.660,0:35:44.55,you know you it was all worthwhile yeah

0:35:41.819,0:35:46.66,but I you know I didn't come from an

0:35:44.559,0:35:49.59,intellectual family were background and

0:35:46.660,0:35:51.30,and so you know it wasn't natural to

0:35:49.599,0:35:58.66,really for me we're gonna have to learn

0:35:51.309,0:36:01.77,it I guess I guess I'm interested in

0:35:58.660,0:36:03.49,that and like how did how the lessons

0:36:01.779,0:36:05.23,were just from watching them do that or

0:36:03.490,0:36:07.35,were they from the conversations I mean

0:36:05.230,0:36:09.36,did you just sort of notice that Linda

0:36:07.359,0:36:11.89,Jenni and sort of had a had the kept

0:36:09.369,0:36:14.17,things better or I mean well I think at

0:36:11.890,0:36:15.84,some point she sold her papers anyway Oh

0:36:14.170,0:36:20.01,people sold their papers and been

0:36:15.849,0:36:23.71,getting money and and also I would

0:36:20.019,0:36:25.86,notice that she wrote letters as if as

0:36:23.710,0:36:27.16,if she was writing for an archive I mean

0:36:25.869,0:36:29.07,she would kind of give you the backstory

0:36:27.160,0:36:30.57,that you already knew and I'm going oh

0:36:29.079,0:36:42.84,wait who's she talking to

0:36:30.579,0:36:45.00,the archive and so I guess I still don't

0:36:42.849,0:36:46.59,do that but I think I didn't email is

0:36:45.009,0:36:48.84,ended pretty much ended that form

0:36:46.599,0:36:50.07,people now people just shoot off emails

0:36:48.849,0:36:50.71,and so I don't know what's happening to

0:36:50.079,0:36:52.83,archives

0:36:50.710,0:36:54.67,ya know right I mean is there any way

0:36:52.839,0:36:57.13,that you try to save your emails are

0:36:54.670,0:36:59.20,there anything I have saved emails and

0:36:57.130,0:37:04.86,even printed them out and given them to

0:36:59.200,0:37:06.88,libraries um but I just I think Ron

0:37:04.869,0:37:08.49,hates everything so everything I said to

0:37:06.880,0:37:11.17,him gets saved that's how I look at it

0:37:08.499,0:37:12.99,please excuse my archivist I mean I only

0:37:11.170,0:37:16.05,you know there's only so much space in

0:37:12.999,0:37:17.41,my house and I know you can save things

0:37:16.059,0:37:20.01,on your hard drive and give your hard

0:37:17.410,0:37:22.74,drive to a library but God knows what's

0:37:20.019,0:37:24.09,on my hard drive so so far I just I mean

0:37:22.749,0:37:25.66,what I do know is if there's anything

0:37:24.099,0:37:27.30,that seems especially interesting or

0:37:25.660,0:37:29.95,valuable I'll print it out and keep it

0:37:27.309,0:37:31.72,okay and they do you like when you first

0:37:29.950,0:37:33.06,started writing the e-mails back and

0:37:31.720,0:37:35.52,forth and kind of a general

0:37:33.069,0:37:37.29,correspondence what was a sort of tenor

0:37:35.529,0:37:39.19,of those what did it still feel more

0:37:37.299,0:37:42.57,like a letter I mean you know I'm

0:37:39.190,0:37:46.59,gradual change yeah I mean sure letters

0:37:42.579,0:37:48.51,were letters and uh and I should go look

0:37:46.599,0:37:51.27,up my old letters I could I could go to

0:37:48.519,0:37:53.22,an archive even look at them um yeah I

0:37:51.279,0:37:56.55,think you would you would talk about

0:37:53.229,0:37:58.32,various things how you how your life was

0:37:56.559,0:38:01.47,going and then you would say and by the

0:37:58.329,0:38:02.92,way I wrote this you include it but you

0:38:01.479,0:38:06.16,would be catching up sure

0:38:02.920,0:38:08.76,no we catch up all the time you know are

0:38:06.160,0:38:11.31,you on any social media thing do you do

0:38:08.769,0:38:14.73,Facebook and I'm also on Twitter but I

0:38:11.319,0:38:17.22,don't tweet much whatever is a few

0:38:14.739,0:38:18.96,things yeah but I I'm sure I'm on

0:38:17.229,0:38:22.59,Facebook I mean that's how I get some of

0:38:18.969,0:38:24.96,my news yeah yeah do you remember when

0:38:22.599,0:38:28.77,you liked your first email or any of

0:38:24.969,0:38:31.35,that sort of thing I don't remember I

0:38:28.779,0:38:34.63,don't earn for my first you know I

0:38:31.359,0:38:38.49,remember that Ron said I hadn't ramped

0:38:34.630,0:38:40.42,up quickly that was flattering so I

0:38:38.499,0:38:42.67,remember it did you where you first

0:38:40.420,0:38:45.24,given an email because of your work

0:38:42.670,0:38:50.61,because of UCSD was that your first no

0:38:45.249,0:38:52.63,um no I got it on my own and and when my

0:38:50.619,0:38:54.81,son was still living here and he helped

0:38:52.630,0:38:57.94,me set everything up I mean you know he

0:38:54.819,0:38:59.89,was probably 14 or something so that's

0:38:57.940,0:39:01.93,why I have a really stupid

0:38:59.890,0:39:04.69,I mean my university address I guess you

0:39:01.930,0:39:05.85,wrote me at my university - sir oh yes I

0:39:04.690,0:39:07.66,think both you gave me the other one

0:39:05.859,0:39:10.53,because which is really stupid cuz it's

0:39:07.660,0:39:13.02,RA ei one hundred nine hundred I

0:39:10.539,0:39:14.58,shouldn't say that anything my son said

0:39:13.029,0:39:16.21,was stupid but he was only about forty

0:39:14.589,0:39:18.22,minute I guess you thought that was I

0:39:16.210,0:39:21.13,feel like I have I'm James Bond or

0:39:18.220,0:39:30.16,something what would that email address

0:39:21.130,0:39:32.47,but whatever so I mean it seems to me

0:39:30.160,0:39:35.65,like instead of talking about the the

0:39:32.470,0:39:36.94,progression that the main difference the

0:39:35.650,0:39:38.68,main change has really just been the

0:39:36.940,0:39:40.75,kind of speed with which email allows

0:39:38.680,0:39:42.70,you to kind of get to a point where you

0:39:40.750,0:39:44.82,think things are solid enough for a

0:39:42.700,0:39:46.24,collection yeah are there anything is

0:39:44.829,0:39:49.24,there anything else you can think of

0:39:46.240,0:39:51.49,that really changed as technology

0:39:49.240,0:39:55.21,changed or do you feel like for the most

0:39:51.490,0:39:56.55,part not that the typewriter in the

0:39:55.210,0:39:58.11,computer are the same but that you were

0:39:56.559,0:40:00.46,you know the relationship between the

0:39:58.119,0:40:03.70,notebook and those sort of typing

0:40:00.460,0:40:05.74,procedures were similar well I was never

0:40:03.700,0:40:07.72,a great typist so I was always making

0:40:05.740,0:40:09.64,mistakes so it was always frustrating of

0:40:07.720,0:40:12.13,course sometimes I hate my computer - I

0:40:09.640,0:40:15.00,mean you know it's it's not a question

0:40:12.130,0:40:15.97,of the typing issue but just you know we

0:40:15.009,0:40:19.39,all hate our computers

0:40:15.970,0:40:21.51,yes slow they yeah whatever so sometimes

0:40:19.390,0:40:22.48,I'm yelling at my computer what did you

0:40:21.519,0:40:25.00,just do

0:40:22.480,0:40:27.03,Chuck you know you know you don't lose a

0:40:25.000,0:40:30.43,document you're right I'll go what I did

0:40:27.039,0:40:32.76,what it's gone you know yeah so I have a

0:40:30.430,0:40:33.73,kind of adversarial relationship with it

0:40:32.769,0:40:36.03,but I use it all the time

0:40:33.730,0:40:37.48,and if you lost something then you would

0:40:36.039,0:40:40.50,go back which one would be your first

0:40:37.480,0:40:42.64,move well supposedly you can hit I think

0:40:40.509,0:40:44.92,it's control X and get it back but that

0:40:42.640,0:40:46.93,doesn't work very well for me

0:40:44.920,0:40:48.36,would you go back to an email I mean

0:40:46.930,0:40:50.41,like with you well if I'd send an email

0:40:48.369,0:40:52.39,sure yeah

0:40:50.410,0:40:54.43,what's what's what does like the

0:40:52.390,0:40:55.96,revision like if it's just you on it on

0:40:54.430,0:40:57.51,the era you're upstairs computer what

0:40:55.960,0:40:59.65,does that revision look like I mean are

0:40:57.519,0:41:01.53,you moving things around a lot or are

0:40:59.650,0:41:04.99,you is it more just sort of reading and

0:41:01.539,0:41:06.25,then deleting and inserting new words

0:41:04.990,0:41:08.08,yeah that would be

0:41:06.250,0:41:11.02,mostly do you read them out loud to

0:41:08.080,0:41:13.11,yourself yeah is that used when do you

0:41:11.020,0:41:18.97,start doing that in the notebook in the

0:41:13.119,0:41:20.80,notebook and so can you talk a little

0:41:18.970,0:41:22.24,bit more about how that works I mean is

0:41:20.800,0:41:23.77,it something that you're like as you're

0:41:22.240,0:41:25.69,writing the first line you're reading

0:41:23.770,0:41:27.97,out loud or is it like you finished - I

0:41:25.690,0:41:29.65,probably well in between not the first

0:41:27.970,0:41:31.39,line but I probably have to have a few

0:41:29.650,0:41:36.22,lines but before I thought it was worth

0:41:31.390,0:41:39.73,reading them out loud see I should get

0:41:36.220,0:41:48.09,to something bad that changed a lot but

0:41:39.730,0:41:48.09,then that would be embarrassing right

0:41:52.440,0:42:01.35,yeah I mean I don't know the things that

0:41:57.820,0:42:05.61,I start out writing change so much let's

0:42:01.359,0:42:07.54,see um okay I can get to a poem that's

0:42:05.619,0:42:11.08,finished and I can read a little bit

0:42:07.540,0:42:13.06,from my journal that were the beginning

0:42:11.080,0:42:15.52,of it I guess

0:42:13.060,0:42:21.48,okay although it's the beginning is

0:42:15.520,0:42:26.34,going to be very bad you can stand back

0:42:21.480,0:42:33.25,okay so this is in two parts and I think

0:42:26.349,0:42:34.72,this part is working on first of all

0:42:33.250,0:42:36.64,it's very hard to read my handwriting

0:42:34.720,0:42:38.23,even for me to read it when I'm looking

0:42:36.640,0:42:40.50,back at something I wrote a while ago

0:42:38.230,0:42:40.50,now

0:42:45.440,0:42:48.63,[Applause]

0:42:55.610,0:43:01.65,okay so there's all right is it okay for

0:43:00.030,0:43:04.80,you to read the poem there was that

0:43:01.650,0:43:08.40,always a time no absolutely okay so this

0:43:04.800,0:43:12.24,is called particular Roth squat bent

0:43:08.400,0:43:15.15,crabbed cranky a crank is a person who

0:43:12.240,0:43:19.04,is over enthusiastic about a particular

0:43:15.150,0:43:22.29,topic to be particular is to be choosy a

0:43:19.040,0:43:25.94,particle is a body whose extent and

0:43:22.290,0:43:29.28,internal structure if any are irrelevant

