start,end,line
0:25:08.570,0:25:13.820,that really need to work with them
0:25:11.260,0:25:15.380,are there any sort of standard I mean
0:25:13.820,0:25:16.760,are you like backing up like every five
0:25:15.380,0:25:18.110,months or something is there sort of
0:25:16.760,0:25:27.559,regularity to it or is the sort of thing
0:25:18.110,0:25:31.460,I when I listed a nightstick they do it
0:25:27.559,0:25:33.530,at least every two weeks but I if I did
0:25:31.460,0:25:34.880,a lot of work I would do it I mean you
0:25:33.530,0:25:37.160,know there there's a whole lot of stuff
0:25:34.880,0:25:40.070,that I yeah earlier or something or you
0:25:37.160,0:25:41.720,know and it'll be and if I'm doing that
0:25:40.070,0:25:44.090,it'll kind of be on the flash drives
0:25:41.720,0:25:46.220,between the computers as I move you like
0:25:44.090,0:25:47.929,to work on it here yeah
0:25:46.220,0:25:49.790,do you ever email it to yourself or
0:25:47.929,0:25:51.470,anything like that inter if you look up
0:25:49.790,0:26:08.360,maybe like a copy of the recent
0:25:51.470,0:26:08.840,manuscript so that was like the zip
0:26:08.360,0:26:11.929,drives
0:26:08.840,0:26:14.300,yeah just used to be yeah thousand ways
0:26:11.929,0:26:16.190,yeah I went on this trip I went and
0:26:14.300,0:26:17.960,visited the bike Ian and met with there
0:26:16.190,0:26:19.610,born digital archivist
0:26:17.960,0:26:21.620,and like they have us like a computer
0:26:19.610,0:26:22.760,stack with all the different old things
0:26:21.620,0:26:24.200,that slide in they've built it
0:26:22.760,0:26:26.600,themselves it's really kind of cool to
0:26:24.200,0:26:29.980,see and I mean I'll do all that forensic
0:26:26.600,0:26:34.220,material to look at those things yeah
0:26:29.980,0:26:43.040,what what about your your older media
0:26:34.220,0:26:44.900,they just I just it was just such a so
0:26:43.040,0:26:48.170,much to come between you and your work
0:26:44.900,0:26:50.140,yeah and then I mean when I first
0:26:48.170,0:26:52.040,started working collaborating with
0:26:50.140,0:26:54.700,Marjorie Lister bring you know she was
0:26:52.040,0:26:57.660,using to look I mean people had me know
0:26:54.700,0:27:00.580,yeah I mean you know and
0:26:57.660,0:27:01.360,each new version of the software would
0:27:00.580,0:27:03.120,be worse
0:27:01.360,0:27:06.550,do you know I mean it was more
0:27:03.120,0:27:09.400,functionality in the beginning right and
0:27:06.550,0:27:12.580,then they would just knock it down so
0:27:09.400,0:27:14.770,then those of us who use director and
0:27:12.580,0:27:17.890,flash and oh yeah you know that we've
0:27:14.770,0:27:20.470,been hit hard yeah watch especially well
0:27:17.890,0:27:22.660,what's director shockwave fast
0:27:20.470,0:27:26.410,oh okay fast okay and direct it was
0:27:22.660,0:27:27.820,beautiful directed most the he
0:27:26.410,0:27:30.130,literature pieces that I like the best
0:27:27.820,0:27:32.830,remaining director so it's that sort of
0:27:30.130,0:27:34.810,like you're sort of ideal software
0:27:32.830,0:27:36.940,environment well it was you know you
0:27:34.810,0:27:39.790,mean you know it doesn't produce stuff
0:27:36.940,0:27:43.480,for miniature mobile devices right yeah
0:27:39.790,0:27:46.270,right but yes the work that I thought
0:27:43.480,0:27:48.850,was really beautiful was dumbing that
0:27:46.270,0:27:51.280,and and then and Macromedia was fine
0:27:48.850,0:27:55.390,Adobe mmm-hmm when Adobe bought
0:27:51.280,0:27:56.260,Macromedia it didn't between Adobe by
0:27:55.390,0:27:59.530,Macromedia
0:27:56.260,0:28:00.850,and Steve Jobs not and your skin flashes
0:27:59.530,0:28:03.870,of memory hawk and all that when you
0:28:00.850,0:28:06.960,move - yeah but between those two things
0:28:03.870,0:28:09.059,those are very creative things you know
0:28:06.960,0:28:11.700,and yeah and and and they haven't been
0:28:09.059,0:28:14.159,really replaced html5 and JavaScript
0:28:11.700,0:28:17.190,doesn't do it you know all the same way
0:28:14.159,0:28:19.080,and I mean people are trying to do it
0:28:17.190,0:28:24.330,try I mean it's something is all making
0:28:19.080,0:28:27.750,app well just assault yeah yeah you know
0:28:24.330,0:28:32.010,it's so yeah I mean like that whole
0:28:27.750,0:28:35.149,thing just annoys me that it's it's a
0:28:32.010,0:28:39.260,sure under the control of so few
0:28:35.149,0:28:42.330,software I mean so few computer
0:28:39.260,0:28:45.779,companies right you know what you can do
0:28:42.330,0:28:50.010,it's supposed to be done and looking and
0:28:45.779,0:28:52.110,it was such an open tattoo so much to
0:28:50.010,0:28:54.929,explore and so much did get explored and
0:28:52.110,0:28:57.360,has disappeared right because of the
0:28:54.929,0:29:00.270,inability to access that that we lost on
0:28:57.360,0:29:02.309,like a generation of design intelligence
0:29:00.270,0:29:05.520,this way you might even say right yeah
0:29:02.309,0:29:07.140,because people were explained that there
0:29:05.520,0:29:09.149,wasn't enough time for other people to
0:29:07.140,0:29:10.770,see it or think about it ever before the
0:29:09.149,0:29:11.669,thing had shifted and moved on right
0:29:10.770,0:29:13.649,mm-hmm
0:29:11.669,0:29:16.460,so I mean that all made me very annoyed
0:29:13.649,0:29:20.730,yeah and it seemed to me that it would
0:29:16.460,0:29:22.980,nobody cared about the exploratory side
0:29:20.730,0:29:24.539,of it which they should have yeah Google
0:29:22.980,0:29:26.370,Apple may have enough money to care
0:29:24.539,0:29:28.620,about the explosion of it I think so
0:29:26.370,0:29:32.880,Microsoft to do you know yes yes you'd
0:29:28.620,0:29:35.279,be running huge like like IBM did or you
0:29:32.880,0:29:42.570,know like the labs did and they're huge
0:29:35.279,0:29:45.059,exploratory right yeah so I guess one is
0:29:42.570,0:29:47.200,a question from that like what made you
0:29:45.059,0:29:49.390,stick with it
0:29:47.200,0:29:53.890,well it's just the architectural pop I
0:29:49.390,0:29:56.860,mean the possibilities are just so great
0:29:53.890,0:30:03.850,with respect to time and performativity
0:29:56.860,0:30:08.650,and reach and it's an international art
0:30:03.850,0:30:14.560,form the last of which was maybe
0:30:08.650,0:30:19.120,concrete poetry yeah you know and we
0:30:14.560,0:30:21.280,need to communicate the world's problems
0:30:19.120,0:30:24.150,are global yeah I mean whether climate
0:30:21.280,0:30:32.620,logic or poverty or what-have-you right
0:30:24.150,0:30:37.030,water whatever resources survival so you
0:30:32.620,0:30:39.100,need to be you know I can't speak to
0:30:37.030,0:30:43.360,finer be mining I mean you know what I
0:30:39.100,0:30:44.890,mean yeah if you I just think you should
0:30:43.360,0:30:48.670,explore what you care about
0:30:44.890,0:30:50.980,in a medium that will that that does
0:30:48.670,0:30:53.170,have a reach and and there's a
0:30:50.980,0:30:54.970,difficulties with that I mean this
0:30:53.170,0:30:57.490,generator that Nick and I made which was
0:30:54.970,0:31:01.110,translated into polish and I never
0:30:57.490,0:31:03.460,learned more about English or polish or
0:31:01.110,0:31:06.390,computation than trying to translate it
0:31:03.460,0:31:09.130,you know it brings it brings up all the
0:31:06.390,0:31:10.240,brings up aspects of your language you
0:31:09.130,0:31:11.470,never think about because you'd never
0:31:10.240,0:31:15.010,think about how it's different than
0:31:11.470,0:31:16.540,polish for instance right you know yeah
0:31:15.010,0:31:17.800,and then they're trying to read your
0:31:16.540,0:31:20.380,thing and they're trying to read in this
0:31:17.800,0:31:22.030,case to Melville and Dickinson because
0:31:20.380,0:31:24.160,the we're seeing sparked between was
0:31:22.030,0:31:26.740,based on that yeah right and then so
0:31:24.160,0:31:28.300,then they were trying to deal with that
0:31:26.740,0:31:30.880,and this is not a good translation of
0:31:28.300,0:31:33.520,Dickinson polish and then what so how do
0:31:30.880,0:31:36.130,you that you know yeah so it's a really
0:31:33.520,0:31:39.760,intense not only is it
0:31:36.130,0:31:44.740,International but it's a it's a very
0:31:39.760,0:31:47.380,intense investigation and evaluation of
0:31:44.740,0:31:49.660,your basic materials you know what you
0:31:47.380,0:31:51.370,are yeah well you are working with two
0:31:49.660,0:31:52.930,so you get to know your own stuff better
0:31:51.370,0:31:55.300,and you get to know somebody else better
0:31:52.930,0:31:56.830,and I think that's a minimum of what
0:31:55.300,0:32:00.400,we're going to need mm-hmm
0:31:56.830,0:32:02.440,no I think that's really good so when
0:32:00.400,0:32:05.350,did you do the the translation into
0:32:02.440,0:32:07.210,polish wood well we didn't do that these
0:32:05.350,0:32:11.140,two right which people did it well last
0:32:07.210,0:32:14.050,year well it was done by last last year
0:32:11.140,0:32:16.900,Paris in October I guess earlier
0:32:14.050,0:32:19.090,whenever it's September October yellow
0:32:16.900,0:32:22.810,meaning was in Paris okay it was
0:32:19.090,0:32:26.230,presented there uh-huh and um they gave
0:32:22.810,0:32:28.630,a paper on it and we gave a paper on it
0:32:26.230,0:32:37.180,um which will come out in this French
0:32:28.630,0:32:39.700,Journal for me so and they'd been they
0:32:37.180,0:32:40.780,they'd started doing it pretty soon
0:32:39.700,0:32:42.250,after it was published I think they
0:32:40.780,0:32:45.430,started bringing in it I mean you could
0:32:42.250,0:32:48.070,run into one of these guys that I think
0:32:45.430,0:32:50.650,a translation conference in Paris that
0:32:48.070,0:32:52.900,meant that very week and run or whatever
0:32:50.650,0:32:56.380,and so we've been in the works but it
0:32:52.900,0:32:58.060,just was along that was a long email
0:32:56.380,0:32:59.560,exchange but this is the question how
0:32:58.060,0:33:03.250,would you answer it now anything answer
0:32:59.560,0:33:04.780,it oh did they keep the JavaScript
0:33:03.250,0:33:07.660,specifically and then sort of substitute
0:33:04.780,0:33:14.290,words within the the eraser well no they
0:33:07.660,0:33:16.570,meant to do you have to modify that that
0:33:14.290,0:33:19.270,was so interesting you know think the
0:33:16.570,0:33:21.370,code is you know international or
0:33:19.270,0:33:24.469,somebody it's not yeah tonight it's very
0:33:21.370,0:33:28.859,language specific way you know what you
0:33:24.469,0:33:30.839,I don't know that's fascinating so I'd
0:33:28.859,0:33:33.239,like to talk kind of more like a onna on
0:33:30.839,0:33:36.119,a grinders or not grammar but a longer
0:33:33.239,0:33:39.419,scale about your sort of career as a
0:33:36.119,0:33:41.369,writer and if you could kind of describe
0:33:39.419,0:33:43.379,that art like like when did you start
0:33:41.369,0:33:45.599,kind of writing really seriously poetry
0:33:43.379,0:33:47.219,and then how would you know what was
0:33:45.599,0:33:49.830,like the move like from your first books
0:33:47.219,0:33:51.210,into writing born-digital pieces and
0:33:49.830,0:33:53.489,stuff like that if you could just kind
0:33:51.210,0:34:01.200,of give a kind of broad outline of that
0:33:53.489,0:34:02.399,well I was raised my father was an
0:34:01.200,0:34:05.219,engineer uh-huh
0:34:02.399,0:34:09.000,yeah absolutely no use for words this is
0:34:05.219,0:34:12.649,what words were used by con men lawyers
0:34:09.000,0:34:16.619,and advertising men that's it
0:34:12.649,0:34:19.980,and where's the real world right brave
0:34:16.619,0:34:23.010,less reliable and whatever and he could
0:34:19.980,0:34:24.329,build anything or say anything or fix
0:34:23.010,0:34:24.869,anything awareness I was like that
0:34:24.329,0:34:29.730,mm-hmm
0:34:24.869,0:34:31.889,so I didn't though I my grandmother was
0:34:29.730,0:34:34.349,a great reader and so forth and so fight
0:34:31.889,0:34:36.240,and so there was there was that kind of
0:34:34.349,0:34:38.369,thing but what in my education I didn't
0:34:36.240,0:34:40.859,I didn't have any I mean I did a lot of
0:34:38.369,0:34:44.129,literature but there was no point in it
0:34:40.859,0:34:49.679,that I had any creative writing anything
0:34:44.129,0:34:52.379,like that so I and I had I got married
0:34:49.679,0:34:54.299,when I was still in college and I had
0:34:52.379,0:34:55.740,three kids in five years of putting my
0:34:54.299,0:34:58.410,husband through graduate school or you
0:34:55.740,0:35:00.030,know stuff right yeah and
0:34:58.410,0:35:02.820,or helping to put him through the
0:35:00.030,0:35:05.460,graduate school and so I didn't really
0:35:02.820,0:35:08.580,start to write until I was home with no
0:35:05.460,0:35:11.910,money um taking care of three children
0:35:08.580,0:35:15.660,you know kind of yeah can't move
0:35:11.910,0:35:18.180,yeah resources only the radio really
0:35:15.660,0:35:29.550,kind of you know and I started to write
0:35:18.180,0:35:31.860,them but I I did not and then it one
0:35:29.550,0:35:34.290,point in there I won checkpoint I went
0:35:31.860,0:35:36.600,home for Christmas and my brother had
0:35:34.290,0:35:38.250,brought a friend and I remember I was
0:35:36.600,0:35:40.050,sitting brought kept with this youngest
0:35:38.250,0:35:43.440,child in my arms and this had added
0:35:40.050,0:35:44.640,mm-hmm talking late at night only the
0:35:43.440,0:35:46.620,lights of the Christmas tree around it
0:35:44.640,0:35:50.340,it just all sudden became clear to me
0:35:46.620,0:36:02.910,that this friend of his wrote poems and
0:35:50.340,0:36:07.530,was not tearing them up yeah oh yeah so
0:36:02.910,0:36:10.790,I then by that time I had my older
0:36:07.530,0:36:13.350,children room school in Yonkers and I
0:36:10.790,0:36:16.800,Sarah Lawrence had these writing
0:36:13.350,0:36:19.320,programs you know so I started to take
0:36:16.800,0:36:21.840,programs there and and in exchange to
0:36:19.320,0:36:22.440,pay for them I worked in the library
0:36:21.840,0:36:24.000,there Oh
0:36:22.440,0:36:25.650,which I didn't have any library training
0:36:24.000,0:36:29.130,neither but okay that's all right yeah
0:36:25.650,0:36:31.860,and and eventually they wanted me to get
0:36:29.130,0:36:35.790,the library training mm-hmm and I got
0:36:31.860,0:36:38.910,the library training by offering
0:36:35.790,0:36:40.740,Pratt students had courses in
0:36:38.910,0:36:43.200,Westchester and all around right mm-hmm
0:36:40.740,0:36:46.890,and Sarah Lyons had this computer this
0:36:43.200,0:36:48.630,is really early computer lab stuff and I
0:36:46.890,0:36:53.150,would teach the computer classes to the
0:36:48.630,0:36:59.030,prep people up there to pay for the
0:36:53.150,0:37:01.500,practice and so I know is it asked to
0:36:59.030,0:37:02.820,well they wanted to automate the
0:37:01.500,0:37:04.290,librarian wanted to automate the
0:37:02.820,0:37:08.180,language this is a tiny little library
0:37:04.290,0:37:12.660,yeah yeah so no one knew what that was I
0:37:08.180,0:37:16.220,mean they do the DLC right yeah but it
0:37:12.660,0:37:19.020,was like get a catalogue get the
0:37:16.220,0:37:29.190,circulation system which is yes they
0:37:19.020,0:37:35.940,might have um so I said sure oh yeah and
0:37:29.190,0:37:38.370,this is like early eighties okay Wow and
0:37:35.940,0:37:41.040,it's like this is like you know the
0:37:38.370,0:37:43.440,Washington library authority system or
0:37:41.040,0:37:46.290,Hennepin headings like you know I mean
0:37:43.440,0:37:49.260,it was like what's the right way to go I
0:37:46.290,0:37:52.050,mean you know you would do FTP downloads
0:37:49.260,0:37:54.750,of Eric database of stuff like that so
0:37:52.050,0:37:57.090,digitize stuff right now but it was
0:37:54.750,0:38:01.260,really you know yeah yeah that's really
0:37:57.090,0:38:05.670,so anyway that's how I sort of
0:38:01.260,0:38:07.740,well became aware of those kind of
0:38:05.670,0:38:09.570,issues you know it's in the meantime you
0:38:07.740,0:38:13.950,know I've gotten my MFA and all that
0:38:09.570,0:38:18.090,okay hot Sarah Lawrence and but I didn't
0:38:13.950,0:38:19.770,I really didn't send out some I mean I
0:38:18.090,0:38:20.400,hate these children I was racing yeah
0:38:19.770,0:38:29.240,full-time job
0:38:20.400,0:38:33.000,yeah right um so it's writing and then I
0:38:29.240,0:38:34.560,I think I somehow became aware of that
0:38:33.000,0:38:37.170,probably through poets and writers you
0:38:34.560,0:38:37.590,know McDowell and yato and stuff you
0:38:37.170,0:38:39.540,know
0:38:37.590,0:38:41.100,and so since stuff offered it so that
0:38:39.540,0:38:45.690,was like the first time I really had
0:38:41.100,0:38:47.190,time to write in that way yeah that was
0:38:45.690,0:38:50.820,like amazing for me that was very
0:38:47.190,0:38:53.580,valuable for me yeah and so I think that
0:38:50.820,0:38:57.270,must have been early 90s that was the
0:38:53.580,0:38:59.700,first book was published yeah
0:38:57.270,0:39:01.410,and then some of the next few won some
0:38:59.700,0:39:06.150,prizes and things right that you know
0:39:01.410,0:39:10.260,brick and and I own I'd won it I want a
0:39:06.150,0:39:11.910,cap which caps was a like a New York
0:39:10.260,0:39:14.789,state grant old name for a New York
0:39:11.910,0:39:18.109,State okay
0:39:14.789,0:39:21.059,and I got this newsletter from them and
0:39:18.109,0:39:22.650,it had and that's where I first found
0:39:21.059,0:39:24.869,out about Society for literature and
0:39:22.650,0:39:26.430,science which is now Society for
0:39:24.869,0:39:28.769,literature science and the arts
0:39:26.430,0:39:30.690,oh you know that sounds like something I
0:39:28.769,0:39:35.400,made just and that was kid Hales it sort
0:39:30.690,0:39:37.950,of oh yeah and so I went to I started to
0:39:35.400,0:39:39.930,go to those conferences those meetings
0:39:37.950,0:39:43.349,and it was there that there was this
0:39:39.930,0:39:44.730,notice about the neh seminars which if
0:39:43.349,0:39:45.900,you're not an academic you don't hear
0:39:44.730,0:39:50.119,about no thanks
0:39:45.900,0:39:53.130,yeah um but I looked and it turned out
0:39:50.119,0:39:57.000,so so keep offering her first one of
0:39:53.130,0:39:59.849,this in 1995 mm-hmm and it was about
0:39:57.000,0:40:02.160,electronic literature but it was it was
0:39:59.849,0:40:10.380,like hypertext fiction or whatever and
0:40:02.160,0:40:14.039,I'm like what and I had gotten involved
0:40:10.380,0:40:16.710,with founding that's in philly writer
0:40:14.039,0:40:20.640,sir okay the Friends of you know people
0:40:16.710,0:40:22.470,that I knew of it and which was you know
0:40:20.640,0:40:24.480,poetry thing you know so anyway I went
0:40:22.470,0:40:27.390,and looked at the guidelines for this
0:40:24.480,0:40:29.069,thing right mm-hmm so it turns out that
0:40:27.390,0:40:32.869,you could apply as an independent
0:40:29.069,0:40:37.349,scholar for any one of these things yeah
0:40:32.869,0:40:41.569,yeah um and um and I saw my whole
0:40:37.349,0:40:44.880,application was so you can't seriously
0:40:41.569,0:40:46.740,only be offering this to academics and
0:40:44.880,0:40:48.930,fiction people you know you really need
0:40:46.740,0:40:53.480,someone from poetry and someone from the
0:40:48.930,0:40:53.480,public arts yeah yeah
0:40:53.859,0:40:59.170,yeah and that was the that was we had
0:40:56.890,0:40:59.469,two computers for though it was maybe 15
0:40:59.170,0:41:01.660,of us
0:40:59.469,0:41:03.099,yeah we had one Mac I'm the one witness
0:41:01.660,0:41:04.569,computer for everybody to do all that
0:41:03.099,0:41:04.839,work on so we were working around the
0:41:04.569,0:41:08.049,clock
0:41:04.839,0:41:10.660,well right yeah and it was a wonderful
0:41:08.049,0:41:15.700,court I mean we did moves we did you
0:41:10.660,0:41:23.049,know we do all kind of wait what would
0:41:15.700,0:41:25.089,Moos lose mine online like you build
0:41:23.049,0:41:31.839,rooms and you enter it textually it's
0:41:25.089,0:41:34.029,all oh yeah okay okay yeah yeah we went
0:41:31.839,0:41:35.859,and so wonderful digital art though
0:41:34.029,0:41:38.489,there was a lot of wonderful net art
0:41:35.859,0:41:42.069,being made at the in Pasadena that
0:41:38.489,0:41:44.619,Center Art Center design what yeah place
0:41:42.069,0:41:49.380,you know and we went to cigarette you
0:41:44.619,0:41:54.160,know big and cigarette was just mine
0:41:49.380,0:41:57.670,yeah yeah and there was a few things on
0:41:54.160,0:42:01.859,CDs uncle buddies fun house and some
0:41:57.670,0:42:05.469,Judy Miller there's a few and escaped
0:42:01.859,0:42:10.329,hyper fiction things okay and and they
0:42:05.469,0:42:12.789,any just head he just done this betas
0:42:10.329,0:42:14.529,story space for women for Windows right
0:42:12.789,0:42:16.749,which was made available to Kate right
0:42:14.529,0:42:18.369,and I've done my first thing was I don't
0:42:16.749,0:42:19.839,know my project supposed to be some
0:42:18.369,0:42:21.519,bibliography or something whatever so
0:42:19.839,0:42:23.049,got that done in about one second and
0:42:21.519,0:42:26.259,then yeah she said well why don't you
0:42:23.049,0:42:29.890,know oh and I so I had just written true
0:42:26.259,0:42:31.620,north as a print thing I mean as a paper
0:42:29.890,0:42:35.580,thing yeah yeah
0:42:31.620,0:42:38.760,I'd sent it or I don't know somebody
0:42:35.580,0:42:40.410,sent it to Mark Bernstein mm-hmm who
0:42:38.760,0:42:42.570,liked it he himself you know likes
0:42:40.410,0:42:44.400,science and everything right you know
0:42:42.570,0:42:46.740,and so he was really into like let's
0:42:44.400,0:42:48.690,make a hypertext out of it right yeah
0:42:46.740,0:42:54.890,so that's when I started working with
0:42:48.690,0:42:58.260,this which was just because it had this
0:42:54.890,0:42:59.430,air and I kept reporting errors I didn't
0:42:58.260,0:43:01.890,know if there were errors or I didn't
0:42:59.430,0:43:03.870,know how to use it yeah yeah yeah and
0:43:01.890,0:43:06.120,and then they turned out to be this
0:43:03.870,0:43:07.710,really terrible thing do you know which
0:43:06.120,0:43:10.920,you know and you get nervous and you see
0:43:07.710,0:43:17.880,more often than that and so every 11th
0:43:10.920,0:43:21.780,time yeah so anyway but we finally got
0:43:17.880,0:43:25.050,it done and I sent it in in and that was
0:43:21.780,0:43:27.300,great he's gonna publish it then he told
0:43:25.050,0:43:33.750,me how to make a version for Mac which
0:43:27.300,0:43:35.880,wouldn't been and the affordances of the
0:43:33.750,0:43:38.040,Mac were completely different yeah I
0:43:35.880,0:43:41.040,mean completely different they're like
0:43:38.040,0:43:43.320,two completely different things so
0:43:41.040,0:43:45.570,fortunately Deena Larson who had been
0:43:43.320,0:43:48.300,working with him and Mac forever yeah
0:43:45.570,0:43:51.000,she you know she and I ain't got
0:43:48.300,0:43:54.630,together at Margie's house in California
0:43:51.000,0:43:56.010,you know so she she showed me some of
0:43:54.630,0:43:56.970,the stuff that you needed to do with
0:43:56.010,0:43:58.100,that you know but that was just
0:43:56.970,0:44:02.420,traumatic
0:43:58.100,0:44:06.800,right right but maybe Margie wasn't that
0:44:02.420,0:44:09.680,Margie night and did stuff you know
0:44:06.800,0:44:11.180,together one of the things which doesn't
0:44:09.680,0:44:14.090,work anymore the only one of my things
0:44:11.180,0:44:20.210,that really doesn't work anymore unless
0:44:14.090,0:44:21.950,you have Netscape whatever we made it
0:44:20.210,0:44:26.570,was a version of a poem that was
0:44:21.950,0:44:28.720,internal mm-hmm and but from then on I'm
0:44:26.570,0:44:32.060,like I was just that was said and I
0:44:28.720,0:44:35.600,wanted to do well there's no working
0:44:32.060,0:44:39.280,itself from the time I did anyways I'm
0:44:35.600,0:44:39.280,still doing that on mm-hm
0:44:39.310,0:44:47.240,the a digital component was part of the
0:44:43.640,0:44:50.510,vision of the whole thing yeah yeah so
0:44:47.240,0:44:53.210,and you know slippin glimpse was just
0:44:50.510,0:44:55.670,purely a digital thing though it got
0:44:53.210,0:44:57.620,included along with well no no the very
0:44:55.670,0:44:59.600,very first piece I did was they
0:44:57.620,0:45:02.840,understand Anissa yeah
0:44:59.600,0:45:06.400,and that was right back right after True
0:45:02.840,0:45:08.780,North because we had this cyber Mountain
0:45:06.400,0:45:09.470,conference that do you know organize the
0:45:08.780,0:45:12.440,next year
0:45:09.470,0:45:14.960,uh-huh and I had that ready for that I
0:45:12.440,0:45:17.630,remember bringing it to that I had in
0:45:14.960,0:45:21.350,what form did you create an HTML HTML
0:45:17.630,0:45:27.410,thing yeah and did you so everything
0:45:21.350,0:45:28.640,else is on the app oh yes yeah wait I
0:45:27.410,0:45:30.680,don't know if you have but is it I do
0:45:28.640,0:45:32.950,the universe yeah yeah I've just been
0:45:30.680,0:45:36.860,having looking at it this week is great
0:45:32.950,0:45:40.280,is you can play its browser it's for the
0:45:36.860,0:45:44.060,browser you know yeah yeah not the same
0:45:40.280,0:45:48.740,on all browsers but you know pretty
0:45:44.060,0:45:50.360,pretty playable and the ballad was that
0:45:48.740,0:45:52.430,one but then you didn't you win the
0:45:50.360,0:45:54.690,contest with that one in transfer see no
0:45:52.430,0:46:01.109,no I did it was
0:45:54.690,0:46:04.049,yes yeah because I've read the yeah that
0:46:01.109,0:46:07.019,was but when I wrote it though I wrote
0:46:04.049,0:46:09.329,it in print it was written almost as a
0:46:07.019,0:46:11.849,response to the whole experience of the
0:46:09.329,0:46:15.119,neh session okay
0:46:11.849,0:46:18.180,because it was like it was just a whole
0:46:15.119,0:46:20.250,response to this silicon world
0:46:18.180,0:46:21.720,carbon-based world do you know I mean
0:46:20.250,0:46:24.119,like how they were clashing with each
0:46:21.720,0:46:27.150,other or not or their attraction to each
0:46:24.119,0:46:29.339,other or whatever so yeah although it
0:46:27.150,0:46:31.380,was prompted by my reaction to what
0:46:29.339,0:46:34.130,happened in computer and wrote it in
0:46:31.380,0:46:37.500,print because the length it is because
0:46:34.130,0:46:40.079,because whatever font size or whatever I
0:46:37.500,0:46:46.890,had you know it had to be 10 pages for
0:46:40.079,0:46:50.279,the boss of issues and so it was set off
0:46:46.890,0:46:53.130,for that but then it was was a natural
0:46:50.279,0:46:55.130,thing to do it because you know images
0:46:53.130,0:47:00.690,because there were so many things yeah
0:46:55.130,0:47:02.130,yeah so what what other I mean what
0:47:00.690,0:47:04.680,programming languages do you feel
0:47:02.130,0:47:12.829,comfortable in I don't feel comfortable
0:47:04.680,0:47:12.829,in any I feel I mean
0:47:12.880,0:47:17.350,I work with I collaborate with other
0:47:15.130,0:47:19.119,people great and in a lot of different
0:47:17.350,0:47:20.950,ways and big and I've been through a lot
0:47:19.119,0:47:28.480,of different things with them
0:47:20.950,0:47:30.880,yeah and my role is always to want
0:47:28.480,0:47:36.400,something that supposedly can't be done
0:47:30.880,0:47:38.950,and then this way I like to work face to
0:47:36.400,0:47:43.330,face and I almost always have mm-hmm
0:47:38.950,0:47:45.040,right because you need to just fool
0:47:43.330,0:47:46.720,around with it you know and and these
0:47:45.040,0:47:49.450,glitchy funny things happen and it's
0:47:46.720,0:47:51.910,great and you if you have a great good
0:47:49.450,0:47:54.400,collaborator then yeah for a very
0:47:51.910,0:47:55.869,simpatico collaborator right you're both
0:47:54.400,0:47:58.780,sitting there agreeing that it's you
0:47:55.869,0:48:10.000,know great or whatever and actually love
0:47:58.780,0:48:13.210,that process in in in the cases of
0:48:10.000,0:48:16.000,working with Margie and Cynthia I was
0:48:13.210,0:48:19.030,doing all of the linguistics okay and
0:48:16.000,0:48:19.540,and we were doing interface designed
0:48:19.030,0:48:21.160,together
0:48:19.540,0:48:22.840,I mean basically that was it how can we
0:48:21.160,0:48:25.290,make this happen this is the effect we
0:48:22.840,0:48:28.750,want to have happen ya know whatever
0:48:25.290,0:48:31.260,Margie had I mean in before Photoshop I
0:48:28.750,0:48:36.690,mean again these please it was so easy
0:48:31.260,0:48:39.580,we used to have these these applets from
0:48:36.690,0:48:40.930,yeah there was so many was so easy to
0:48:39.580,0:48:43.180,look at things and put things together
0:48:40.930,0:48:46.869,it was just we had just a wonderful time
0:48:43.180,0:48:48.850,yeah it she'd been in this in each
0:48:46.869,0:48:51.520,seminar as well with you as well yeah
0:48:48.850,0:48:53.740,and who are you speaking about her name
0:48:51.520,0:48:55.780,is well MD Coverley is what she writes
0:48:53.740,0:48:57.340,under okay miss marching loser bring she
0:48:55.780,0:49:01.470,she was present of the
0:48:57.340,0:49:08.830,yellow for Community College and Irvine
0:49:01.470,0:49:10.480,and and lives in Newport Beach and so we
0:49:08.830,0:49:11.800,used to go to SIGGRAPH together and we
0:49:10.480,0:49:14.620,you know we still go to all these
0:49:11.800,0:49:18.160,conferences to yeah very very close
0:49:14.620,0:49:19.780,friends and so but we were just gonna
0:49:18.160,0:49:22.060,really do it anyway I saw her tool book
0:49:19.780,0:49:25.720,thing was so great and she was so great
0:49:22.060,0:49:27.700,visually and you know we just have
0:49:25.720,0:49:29.260,different things to contribute yet you
0:49:27.700,0:49:30.940,know and do different design and if you
0:49:29.260,0:49:32.020,look at the stuff she but her own stuff
0:49:30.940,0:49:34.120,it is a much different
0:49:32.020,0:49:37.390,you would never confuse it right but
0:49:34.120,0:49:40.690,it's like each had influenced you know
0:49:37.390,0:49:42.400,kind of you know mhm so so death took
0:49:40.690,0:49:45.220,those were those things and then with
0:49:42.400,0:49:48.520,Cynthia with Cynthia was great because I
0:49:45.220,0:49:51.850,went to IDP and I just and know about
0:49:48.520,0:49:53.800,wardrobe throwing took me there and I
0:49:51.850,0:49:55.870,just said was there any the students
0:49:53.800,0:49:59.290,they were interested in poetry doing
0:49:55.870,0:50:00.850,okay yeah and Cynthia was she was very
0:49:59.290,0:50:03.880,literate she had an engineering degree
0:50:00.850,0:50:08.260,from Columbia in the country Columbia oh
0:50:03.880,0:50:11.740,and and she's moved on to completely
