start,end,line
0:27:38.760,0:27:47.34,it's it's I I liked this I liked and I

0:27:43.950,0:27:52.11,can't imagine that how it was possible

0:27:47.340,0:27:55.14,to write a book of prose to write to

0:27:52.110,0:27:57.90,Ulysses book write longhand with a

0:27:55.140,0:28:00.51,typewriter I mean I just can't it would

0:27:57.900,0:28:05.04,have been so much easier if I'd had if

0:28:00.510,0:28:05.58,I'd had some facility with the computer

0:28:05.040,0:28:10.38,yeah

0:28:05.580,0:28:13.20,to write that yeah and so I guess so you

0:28:10.380,0:28:14.73,said so essentially though all of your

0:28:13.200,0:28:17.46,books except this last one haven't

0:28:14.730,0:28:20.07,followed the similar process and could

0:28:17.460,0:28:27.00,you kind detail that like in the kind of

0:28:20.070,0:28:31.16,like step by step process um I I on a

0:28:27.000,0:28:36.36,good day I mean I have to work every day

0:28:31.160,0:28:40.26,usually in the morning sometimes as

0:28:36.360,0:28:42.15,early as 4:00 I didn't mean to get up at

0:28:40.260,0:28:46.08,that time but I was awake at that time

0:28:42.150,0:28:51.51,and and I was wide awake at that time

0:28:46.080,0:28:56.49,and I go to work right away and and I'd

0:28:51.510,0:29:02.64,go back over what I had to that point in

0:28:56.490,0:29:05.28,a poem and and I'd find stuff that had

0:29:02.640,0:29:08.58,to be revised and so I'd do the revision

0:29:05.280,0:29:11.58,and and sometimes that would be all I

0:29:08.580,0:29:15.06,would do on a given day and then

0:29:11.580,0:29:21.15,something something that I hadn't yet

0:29:15.060,0:29:23.64,gotten to would suggest itself

0:29:21.150,0:29:27.84,and I'd have a phrase or a sentence and

0:29:23.640,0:29:30.66,and and and that that's what I that's

0:29:27.840,0:29:35.04,that that's what I mean when I use the

0:29:30.660,0:29:37.62,word compose is that something I hadn't

0:29:35.040,0:29:40.80,had yet there's at least the possibility

0:29:37.620,0:29:42.84,that I might have and it would sound may

0:29:40.800,0:29:48.36,be something like this maybe one or more

0:29:42.840,0:29:53.07,of the words would yet actually survive

0:29:48.360,0:29:57.39,and so then I nudged it along a little

0:29:53.070,0:30:00.48,more and and on a good day if I had a

0:29:57.390,0:30:02.67,line and a half or two lines how could

0:30:00.480,0:30:05.61,that would be a pretty good day and that

0:30:02.670,0:30:08.58,could take that could take four hours

0:30:05.610,0:30:11.97,and in doing that in kind of getting to

0:30:08.580,0:30:14.94,that point is that all done on on

0:30:11.970,0:30:17.61,notebook paper on longhand yeah what did

0:30:14.940,0:30:20.04,I work I think I just worked by 8 by 1,
0:30:17.610,0:30:21.51,sheets of paper I'm ever at one point

0:30:20.040,0:30:24.24,they were yellow and then they were

0:30:21.510,0:30:26.88,white you know it didn't matter

0:30:24.240,0:30:30.69,yeah and so like what would one of those

0:30:26.880,0:30:35.46,pieces of paper look like a lot of

0:30:30.690,0:30:40.95,crossing out rehearsing what I had

0:30:35.460,0:30:45.54,already that that needed to be there to

0:30:40.950,0:30:50.85,remind me of what what seemed as if it

0:30:45.540,0:30:52.59,had made the cut with me yeah as

0:30:50.850,0:30:55.89,something that could be kept

0:30:52.590,0:30:58.14,okay and then and then some you know

0:30:55.890,0:30:59.97,something new would join it for a while

0:30:58.140,0:31:02.01,but it wouldn't really be good enough

0:30:59.970,0:31:03.99,and then it would have to be revised and

0:31:02.010,0:31:07.77,then pretty soon it would it would be

0:31:03.990,0:31:10.38,better enough maybe to stay and then

0:31:07.770,0:31:14.40,when I'd get I don't know what eight or

0:31:10.380,0:31:18.92,nine lines more than I'd go to I'd go to

0:31:14.400,0:31:24.92,the to the typed copy of what I'd of

0:31:18.929,0:31:29.91,what I'd transcribed from longhand onto

0:31:24.929,0:31:32.48,onto typed copy and add what was new

0:31:29.910,0:31:37.74,and make what changes I had made in

0:31:32.480,0:31:41.94,longhand and and then just bring all

0:31:37.740,0:31:46.26,about along with me and and when I was

0:31:41.940,0:31:51.68,when I was writing my third book for

0:31:46.260,0:31:51.68,good things then that that entailed

0:31:53.120,0:31:59.67,thousands of lines in in untitled

0:31:57.360,0:32:03.33,sections there are sixteen sections of

0:31:59.670,0:32:05.61,it of varying lengths and I'd do it

0:32:03.330,0:32:08.94,section by section and it was pretty

0:32:05.610,0:32:12.42,much chronological but some of the

0:32:08.940,0:32:15.36,sections were I don't know 16 17 pages

0:32:12.420,0:32:18.06,long and so I'd go through the whole

0:32:15.360,0:32:20.94,process for that particular section you

0:32:18.060,0:32:23.43,know if I were typing up what I recently

0:32:20.940,0:32:26.13,added four or five lines to I'd probably

0:32:23.430,0:32:29.00,type the whole thing again okay so you

0:32:26.130,0:32:31.20,were we were generating lines long and

0:32:29.000,0:32:32.43,working on those and then as they got to

0:32:31.200,0:32:34.08,the level where you thought they could

0:32:32.430,0:32:39.11,enter into the poem you would then

0:32:34.080,0:32:42.96,retype this the entire poem or section

0:32:39.110,0:32:47.04,and never minded that activity yeah

0:32:42.960,0:32:49.77,never minded it yes did you find that in

0:32:47.040,0:32:53.76,typing that were you actively making

0:32:49.770,0:32:57.59,changes at that time for no not so much

0:32:53.760,0:33:00.81,not so much and then once you had that

0:32:57.590,0:33:02.79,object would you go back and read it to

0:33:00.810,0:33:04.47,yourself and read it out loud yeah and

0:33:02.790,0:33:07.22,then at that and then you would start

0:33:04.470,0:33:09.84,the revision process on that typewritten

0:33:07.220,0:33:13.67,document probably I'd wait till the next

0:33:09.840,0:33:16.89,day okay you know and it would it would

0:33:13.670,0:33:25.80,more often than not not look so good the

0:33:16.890,0:33:27.72,next day and then so would you save

0:33:25.800,0:33:31.62,these sheets of paper on which you were

0:33:27.720,0:33:34.35,longhand composing not with any fondness

0:33:31.620,0:33:36.93,okay you know I mean they were only they

0:33:34.350,0:33:37.97,were only for my uses it was not

0:33:36.930,0:33:40.40,anything I

0:33:37.970,0:33:42.80,preserve in any way I didn't care about

0:33:40.400,0:33:45.14,anything other than finishing the poem

0:33:42.800,0:33:47.21,and having it done and that was great

0:33:45.140,0:33:52.28,that was all that mattered to me okay

0:33:47.210,0:33:56.27,and I didn't I I didn't often find

0:33:52.280,0:34:00.71,myself in situations in which lines that

0:33:56.270,0:34:03.56,I deleted I later missed and and wished

0:34:00.710,0:34:05.24,I had copies of them to see if I could I

0:34:03.560,0:34:07.64,mean that happened a few times but it

0:34:05.240,0:34:15.68,was it was so rare that I don't think it

0:34:07.640,0:34:20.72,influenced my my ways of going at the

0:34:15.680,0:34:23.45,whole process I I didn't I didn't ever

0:34:20.720,0:34:26.09,regret you know throwing stuff away

0:34:23.450,0:34:30.71,right

0:34:26.090,0:34:32.81,and then so you can kind of maybe talked

0:34:30.710,0:34:34.42,in about how we were already talking

0:34:32.810,0:34:40.07,about the revision process for these

0:34:34.420,0:34:42.41,homes and it seems like I sort of asked

0:34:40.070,0:34:44.03,the other writers like what your sort of

0:34:42.410,0:34:45.71,primary mode of revision or textual

0:34:44.030,0:34:47.03,changes and it seems it's sort of

0:34:45.710,0:34:48.92,subtractive like you would find

0:34:47.030,0:34:50.42,something that you didn't like and then

0:34:48.920,0:34:53.99,would you try to substitute something in

0:34:50.420,0:34:57.92,for that if I could find it fine and if

0:34:53.990,0:35:00.62,I couldn't then it probably needed you

0:34:57.920,0:35:02.60,know to disappear just that part or just

0:35:00.620,0:35:05.21,that part I'll check that part okay but

0:35:02.600,0:35:08.38,you once you kind of had a structure of

0:35:05.210,0:35:11.03,a general poem though it usually stayed

0:35:08.380,0:35:14.57,by the time I got to the end of it it

0:35:11.030,0:35:18.02,did I mean it's all it my I work on them

0:35:14.570,0:35:20.57,always only cumulatively so that so that

0:35:18.020,0:35:23.69,I take them a long line by line I don't

0:35:20.570,0:35:27.08,I don't I'm not able to write a draft of

0:35:23.690,0:35:29.75,something the only the only variation on

0:35:27.080,0:35:32.27,that is that is that I'll sometimes get

0:35:29.750,0:35:35.80,the ending you know it'll it'll present

0:35:32.270,0:35:39.43,itself to me I mean the phrases and

0:35:35.800,0:35:41.77,and and I'll have that as a kind of

0:35:39.430,0:35:45.10,Tilos for where I'm headed

0:35:41.770,0:35:49.54,not all the time but but I'd say half

0:35:45.100,0:35:53.86,the time that happens some somewhat in

0:35:49.540,0:35:55.81,advance of my getting you know even

0:35:53.860,0:35:59.02,within a couple of pages of the ending

0:35:55.810,0:36:04.08,itself it'll it'll occur to me and it

0:35:59.020,0:36:07.66,won't it won't tell me what is missing

0:36:04.080,0:36:11.65,it won't do that yeah it'll just be

0:36:07.660,0:36:13.96,something that I feel would provide the

0:36:11.650,0:36:18.73,kind of closure that I that I that I

0:36:13.960,0:36:21.43,think would work yeah and so okay so

0:36:18.730,0:36:23.86,essentially you you are writing I don't

0:36:21.430,0:36:26.86,know if you chronologically or know it

0:36:23.860,0:36:28.75,is chronological okay now it just as you

0:36:26.860,0:36:30.40,build it in Tilden village and that's

0:36:28.750,0:36:31.90,and the revision process and the

0:36:30.400,0:36:33.64,composition process are all happening at

0:36:31.900,0:36:38.32,the same time yep and that's happening

0:36:33.640,0:36:40.00,in in concert with the other poems in

0:36:38.320,0:36:42.69,the book or are you usually focused on

0:36:40.000,0:36:46.15,one until it's done and then you move on

0:36:42.690,0:36:49.17,I'm focused on one but I have a pretty

0:36:46.150,0:36:51.70,good sense of where it might go

0:36:49.170,0:36:55.27,organizationally in relation to the

0:36:51.700,0:36:58.03,others except except right at the

0:36:55.270,0:37:01.99,beginning of the project ya know at that

0:36:58.030,0:37:05.41,point I you know I'm not I'm not clear

0:37:01.990,0:37:12.82,on what's missing right you know it's

0:37:05.410,0:37:16.30,race I'm I'm working toward beginning to

0:37:12.820,0:37:20.59,understand what the whole might might

0:37:16.300,0:37:25.54,contain yeah but I just have to wait

0:37:20.590,0:37:30.01,until I mean if I think of the last two

0:37:25.540,0:37:34.18,books they're they're six poems in

0:37:30.010,0:37:37.45,capacity and eight poems here eight

0:37:34.180,0:37:39.76,poems in the most recent one and and

0:37:37.450,0:37:42.55,that's in both cases that's a small

0:37:39.760,0:37:44.80,enough number that I'm not sure we're in

0:37:42.550,0:37:48.13,the process of writing either of those

0:37:44.800,0:37:48.70,books whether took me three or four

0:37:48.130,0:37:50.77,poems

0:37:48.700,0:37:52.99,to have a sense of what else I needed

0:37:50.770,0:37:55.93,yes but it was somewhere in there you

0:37:52.990,0:37:58.06,know because it was like Midway then I

0:37:55.930,0:37:59.50,then I'd be a little clearer can you

0:37:58.060,0:38:01.86,talk a little bit about like what that

0:37:59.500,0:38:05.17,point is at the beginning of a project

0:38:01.869,0:38:06.25,like how that does it is there something

0:38:05.170,0:38:08.61,starting to emerge and you're thinking

0:38:06.250,0:38:16.66,in your reading or where does that come

0:38:08.619,0:38:20.38,from again I have to I have to learn

0:38:16.660,0:38:23.05,what it's possible to learn about the

0:38:20.380,0:38:36.09,first and the second poem that I that I

0:38:23.050,0:38:39.42,write in any of the projects and if I

0:38:36.099,0:38:42.55,think about this most recent book I I

0:38:39.420,0:38:45.49,was commissioned by the New York Times

0:38:42.550,0:38:48.15,to write a Thanksgiving poem and that

0:38:45.490,0:38:53.10,was the first poem that I wrote for that

0:38:48.150,0:38:58.63,for this most recent book and I wrote it

0:38:53.109,0:39:04.56,and I kept taking my notes on on all of

0:38:58.630,0:39:07.11,the things that I was reading and and

0:39:04.569,0:39:09.97,was caught up in the reading and the

0:39:07.119,0:39:13.06,note-taking and all of that and all of

0:39:09.970,0:39:15.76,it was to the end of my getting started

0:39:13.060,0:39:19.90,on a second poem and I had no idea what

0:39:15.760,0:39:23.80,that was for two years and then and then

0:39:19.900,0:39:26.47,that poem came out of Proverbs and then

0:39:23.800,0:39:30.39,I spent another year and a half before I

0:39:26.470,0:39:36.22,had any lines at all on a third poem and

0:39:30.390,0:39:39.30,and I looked back over four and a half

0:39:36.220,0:39:42.01,to five year period in which I had

0:39:39.300,0:39:44.38,written two poems

0:39:42.010,0:39:47.25,neither of them particularly long the

0:39:44.380,0:39:50.10,longer of the two was four pages and

0:39:47.250,0:39:54.40,that was all I had I didn't have a page

0:39:50.109,0:39:58.89,a year essentially and and I don't for

0:39:54.400,0:40:02.14,the life of me understand why I didn't

0:39:58.890,0:40:03.43,just accept that I was through writing I

0:40:02.140,0:40:06.73,you know I mean that that should have

0:40:03.430,0:40:09.06,been enough but but that wasn't that

0:40:06.730,0:40:14.07,wasn't what I felt and I don't know why

0:40:09.069,0:40:16.28,but I didn't and and then and then I

0:40:14.079,0:40:18.81,guess I'd taught myself enough about

0:40:16.289,0:40:23.10,what I was trying to learn in the whole

0:40:18.819,0:40:25.42,project that it got underway and and

0:40:23.109,0:40:28.69,then and then there was a momentum to it

0:40:25.420,0:40:30.75,but I don't really remember in any of

0:40:28.690,0:40:33.46,the other in any of the other books that

0:40:30.759,0:40:36.33,I wrote there was a kind of momentum in

0:40:33.460,0:40:38.89,writing and writing for good things but

0:40:36.339,0:40:41.04,it was it was a momentum that that I

0:40:38.890,0:40:43.21,would describe as documentary

0:40:41.049,0:40:45.64,even though there's an autobiographical

0:40:43.210,0:40:51.59,element to it it was as if I could hear

0:40:45.640,0:40:55.47,some kind of narrator in a documentary

0:40:51.599,0:41:01.26,saying this thing or that and and and

0:40:55.470,0:41:03.74,the form of the thing was usually more

0:41:01.269,0:41:06.33,than a ten syllable line in this

0:41:03.749,0:41:09.67,monolithic block that looked kind of

0:41:06.339,0:41:15.98,like prose but still had a jam and some

0:41:09.670,0:41:19.32,and and and was lines and so so I had

0:41:15.989,0:41:24.40,that gave me a kind of momentum but but

0:41:19.329,0:41:27.73,very different from from what I from the

0:41:24.400,0:41:29.38,lack of momentum that I had when I began

0:41:27.730,0:41:30.78,this book anyway I mean it just it

0:41:29.380,0:41:34.39,wasn't any I didn't know where it was

0:41:30.789,0:41:36.70,going to come from and you um I guess in

0:41:34.390,0:41:38.92,those said that you're you were I'm

0:41:36.700,0:41:40.48,teaching yourself to get to the point

0:41:38.920,0:41:43.50,where you could get that momentum back

0:41:40.480,0:41:47.10,and start and start writing more what

0:41:43.509,0:41:48.70,what are those what are those parts of

0:41:47.109,0:41:50.89,your life look like in terms of your

0:41:48.700,0:41:52.80,you're writing your prep your practice I

0:41:50.890,0:41:55.18,mean you're still waking up and working

0:41:52.809,0:41:57.27,and I mean in your writing and your

0:41:55.180,0:41:59.82,readings that are taking notes all the

0:41:57.279,0:42:01.72,time can you describe how that works how

0:41:59.829,0:42:04.53,that part of your practice works and

0:42:01.720,0:42:06.97,that's been pretty steadily since

0:42:04.539,0:42:11.34,beginning or since you started writing

0:42:06.970,0:42:14.31,for well act yeah yes although all all

0:42:11.349,0:42:15.40,the way back and I think I think the

0:42:14.319,0:42:19.21,reading and note

0:42:15.400,0:42:23.19,taking part of it has gotten to be more

0:42:19.210,0:42:25.56,dominant over the course of the time

0:42:23.190,0:42:27.94,these notebooks and they're about

0:42:25.569,0:42:30.94,probably ten others than the ones that

0:42:27.940,0:42:34.77,fit in that shelf right there that's

0:42:30.940,0:42:39.88,about four years worth okay and and

0:42:34.770,0:42:42.81,prior to those I was working with five

0:42:39.880,0:42:45.57,by eight cards writing in longhand and

0:42:42.819,0:42:48.54,then that just got organ that got to be

0:42:45.579,0:42:51.09,too hard to keep track of so I had boxes

0:42:48.549,0:42:54.22,of them and you know arranged

0:42:51.099,0:42:57.16,alphabetically but this this is a this

0:42:54.220,0:43:00.64,is an improvement on that it's just

0:42:57.160,0:43:03.06,though it's more it's something I can

0:43:00.640,0:43:04.86,find and I've index T so I can find my

0:43:03.069,0:43:07.15,way around these books in a way that the

0:43:04.869,0:43:09.84,cards were just there just got to be too

0:43:07.150,0:43:12.16,many of them and so the cards you had

0:43:09.849,0:43:13.42,them in life just like regular cards

0:43:12.160,0:43:15.91,like we would you flip through to my

0:43:13.420,0:43:17.58,cattle and carceral deliver except I

0:43:15.910,0:43:19.83,wouldn't flip through them that's the

0:43:17.589,0:43:22.00,thing so they just they didn't invite me

0:43:19.839,0:43:23.89,back to them the way these do you know I

0:43:22.000,0:43:26.74,can I can take one of these down at

0:43:23.890,0:43:30.64,random and be reminded pretty quickly of

0:43:26.740,0:43:32.74,why it was that particular book that I

0:43:30.640,0:43:36.13,was reading and why I was having the

0:43:32.740,0:43:37.32,responses to it that I did do you mind

0:43:36.130,0:43:40.74,grabbing wanted to know just kind of

0:43:37.329,0:43:40.74,showing how you do this

0:43:49.520,0:44:01.50,where do you have it

0:43:52.280,0:44:03.96,frightfully we'll get it in the frame so

0:44:01.500,0:44:05.76,let's see if I can find some pages here

0:44:03.960,0:44:10.80,where I've gone i got eatle or pictures

0:44:05.760,0:44:13.71,of these you don't want to model I work

0:44:10.800,0:44:16.10,on the I work on these are the notes

0:44:13.710,0:44:18.65,that I would take for for the book that

0:44:16.109,0:44:23.42,I'm that I'm reading hmm

0:44:18.650,0:44:26.52,the red is the is the more important

0:44:23.420,0:44:29.73,material it's something that that if I'm

0:44:26.520,0:44:32.84,going through it I can I can read and

0:44:29.730,0:44:37.80,just pick pick out the highlighted parts

0:44:32.849,0:44:41.73,okay then then green are my own

0:44:37.800,0:44:43.95,responses and and so I'm working always

0:44:41.730,0:44:46.80,on the right-hand page when I'm taking

0:44:43.950,0:44:48.96,notes from books I'm reading then when

0:44:46.800,0:44:51.03,I'm going back over the material I'll

0:44:48.960,0:44:53.73,work on this page okay and they'll be

0:44:51.030,0:44:55.07,other changes and usually more green

0:44:53.730,0:44:57.11,will turn up okay

0:44:55.079,0:44:59.70,and that's your response to okay again

0:44:57.119,0:45:05.93,and so you say you in how do you index

0:44:59.700,0:45:10.76,them just by by title and see I've got

0:45:05.930,0:45:13.74,I've got some of those pages here and

0:45:10.760,0:45:16.26,indexes my title of work that you're

0:45:13.740,0:45:19.65,reading and where did they go see I

0:45:16.260,0:45:29.01,should know where they are Debbie but I

0:45:19.650,0:45:32.40,had the Sheep ha ha ha ha we can't find

0:45:29.010,0:45:34.95,them now they were usually in this red

0:45:32.400,0:45:37.80,notebook so they're their pages their

0:45:34.950,0:45:42.03,pages of an index that that had that are

0:45:37.800,0:45:43.71,arranged according to the notebook

0:45:42.030,0:45:46.77,numbers and

0:45:43.710,0:45:48.93,and they're here Susan just rearranged

0:45:46.770,0:45:54.96,them they're somewhere in here they're

0:45:48.930,0:45:56.46,not lost okay I hope so so that I can

0:45:54.960,0:45:58.17,just find my way to the notebook and

0:45:56.460,0:45:59.09,it'll have the page numbers and

0:45:58.170,0:46:02.67,everything

0:45:59.099,0:46:05.25,well Oh Oh then then in the front of yes

0:46:02.670,0:46:09.21,then in the front of each notebook I

0:46:05.250,0:46:13.17,have the title and and the page numbers

0:46:09.210,0:46:15.35,okay oh okay and and so you know you can

0:46:13.170,0:46:16.85,go back and find the words of work that

0:46:15.359,0:46:19.19,you were thinking about this is whatever

0:46:16.859,0:46:19.19,you write

0:46:31.740,0:46:54.69,ah and okay my music you know I have a

0:46:52.619,0:46:57.18,new appreciation for dogs too you know

0:46:54.690,0:47:02.10,sorry first dog though would she be

0:46:57.180,0:47:05.43,smelling Rufus on you know maybe maybe

0:47:02.100,0:47:14.61,I'll do jeans yeah my knees are not so

0:47:05.430,0:47:16.80,crazy so the so the index cards were

0:47:14.610,0:47:18.84,they cards there were cars okay and

0:47:16.800,0:47:20.46,that's what she'll like I can I think

0:47:18.840,0:47:31.53,wow man oh if I have them

0:47:20.460,0:47:32.88,she may have moved those can move them

0:47:31.530,0:47:34.31,somewhere I don't know where they've

0:47:32.880,0:47:38.60,gone

0:47:34.310,0:47:38.60,okay okay

0:47:39.080,0:47:45.68,Michelle wanted one she I gave her one

0:47:42.119,0:47:45.68,and she framed it Oh

0:47:49.359,0:47:56.31,so we know all that in all that no

0:47:53.529,0:47:57.99,taking in so safely I mean is there like

0:47:56.319,0:47:59.89,a hypothetical where you could say like

0:47:57.999,0:48:03.40,I used only index to find something and

0:47:59.890,0:48:06.72,in that led to a line or how would that

0:48:03.400,0:48:09.81,I guess what's that process like it that

0:48:06.729,0:48:12.80,that is the way it tends to work and yet

0:48:09.819,0:48:17.61,I can't go back once I've got the line

0:48:12.809,0:48:21.70,unless I'm quoting right I can't I can't

0:48:17.619,0:48:26.07,make a connection there's just there's

0:48:21.700,0:48:29.38,just some kind of break something gets

0:48:26.079,0:48:34.45,suggested and I I can never reconstruct

0:48:29.380,0:48:36.94,it okay Wow another way to say it is

0:48:34.450,0:48:39.47,that I think the reading it feels like

0:48:36.940,0:48:43.32,the reading does this to me like it just

0:48:39.479,0:48:45.51,pulls me out towards stuff that other

0:48:43.329,0:48:50.49,people the writers of the books I'm

0:48:45.519,0:48:55.56,taking notes on are more connected to

0:48:50.499,0:48:59.92,than I am but they do a good enough job

0:48:55.569,0:49:03.33,of saying what their connections to it

0:48:59.920,0:49:07.61,are that that the things I'm reading

0:49:03.339,0:49:10.56,become suggestive to me of things that I

0:49:07.619,0:49:13.93,didn't know that that they make

0:49:10.569,0:49:16.59,available and then and then and then

0:49:13.930,0:49:20.49,that gives me the sense that there's

0:49:16.599,0:49:26.28,less I've failed to address you know and

0:49:20.499,0:49:28.83,and therefore maybe I'm maybe I'd been

0:49:26.289,0:49:32.10,brought to a position with their help of

0:49:28.839,0:49:36.21,being able to find a phrase that lets me

0:49:32.109,0:49:41.52,move from this point and where I am with

0:49:36.219,0:49:46.41,the poem I'm writing further along how

0:49:41.529,0:49:46.41,you choose the books that you're reading

0:49:50.830,0:49:58.64,the disciplines that that have that I've

0:49:55.010,0:50:07.18,gone back to more and more than any

0:49:58.640,0:50:07.18,others or philosophy theology history

0:50:07.270,0:50:15.07,psychology sociology anthropology

0:50:15.130,0:50:24.20,and and and one or another of those will

0:50:21.260,0:50:29.99,seem like it's more pertinent depending

0:50:24.200,0:50:34.07,on where I am in a process and and so so

0:50:29.990,0:50:37.99,I'm on Amazon a lot and truck stopped in

0:50:34.070,0:50:48.47,front of the house fairly frequently and

0:50:37.990,0:50:51.11,and I'm helped enormously by by you know

0:50:48.470,0:50:56.11,the succession of books that turn up at

0:50:51.110,0:50:56.11,the door that that I have the time to

0:50:57.850,0:51:05.06,you know indulge myself with right and

0:51:01.430,0:51:06.74,do this I mean so you mentioned Amazon

0:51:05.060,0:51:08.60,are you using like the recommendations

0:51:06.740,0:51:10.82,the Amazon provides you are you usually

0:51:08.600,0:51:12.56,finding a book from another book I'm

0:51:10.820,0:51:14.87,usually finding a book from another book

0:51:12.560,0:51:17.36,they do send me the monthly thing here's

0:51:14.870,0:51:24.71,here's my list and I go through it but

0:51:17.360,0:51:26.24,I'm usually ahead of them okay but

0:51:24.710,0:51:36.11,they're not but they're not bad at it

0:51:26.240,0:51:38.24,huh yeah they're cha yeah so going back

0:51:36.110,0:51:40.82,then you said then so that every book

0:51:38.240,0:51:43.13,until this last book was composed in

0:51:40.820,0:51:45.11,longhand yes and then on a typewriter

0:51:43.130,0:51:48.01,what what's the change then for this

0:51:45.110,0:51:48.01,fine for this fine

0:51:54.510,0:51:58.98,there was there was as I said before

0:51:56.490,0:52:03.33,there was just a surprise that I wasn't

0:51:58.980,0:52:06.57,I wasn't at all missing the typing the

0:52:03.330,0:52:08.88,typing stage probably because it was all

0:52:06.570,0:52:11.82,typing so it was as if that's what

0:52:08.880,0:52:14.82,happened with this machine was that the

0:52:11.820,0:52:18.84,long hand and the typing just coalesced

0:52:14.820,0:52:21.81,and became the same activity and and it

0:52:18.840,0:52:22.53,I don't I don't feel it made any of it

0:52:21.810,0:52:26.31,any quicker

0:52:22.530,0:52:30.96,I mean it probably did but that wasn't

0:52:26.310,0:52:33.27,the sense I had of it it was it was less

0:52:30.960,0:52:35.79,cumbersome you know because it sits here

0:52:33.270,0:52:40.07,and I put it over here and yeah and and

0:52:35.790,0:52:43.68,all of that but it seemed like a very

0:52:40.070,0:52:46.32,easy transition I don't miss the

0:52:43.680,0:52:49.02,typewriter which I loved

0:52:46.320,0:52:51.45,you know but I don't miss it I think

0:52:49.020,0:53:00.75,it's in my storage space about two miles

0:52:51.450,0:53:02.58,away from here you know and so it was

0:53:00.750,0:53:06.44,just it couldn't have been an easy or

0:53:02.580,0:53:09.45,shift you know from from from that

0:53:06.440,0:53:11.46,technology to this one I don't do and so

0:53:09.450,0:53:13.35,I just declare if I for myself

0:53:11.460,0:53:16.20,are you still doing the long end

0:53:13.350,0:53:16.92,composition or this all of that work now

0:53:16.200,0:53:19.20,happening

0:53:16.920,0:53:21.39,it's all happening here except when I

0:53:19.200,0:53:24.21,don't take the computer with me say to

0:53:21.390,0:53:26.61,Idaho okay then I will work in longhand

0:53:24.210,0:53:29.37,yeah so I'll take it I'll print out

0:53:26.610,0:53:31.02,whatever it is of whatever it is I have

0:53:29.370,0:53:33.27,of the thing I'm working on

0:53:31.020,0:53:35.82,and I'll take that printed copy with me

0:53:33.270,0:53:38.61,and then I'll just work with work on

0:53:35.820,0:53:40.44,longhand with it leaving the computer

0:53:38.610,0:53:42.03,here and then I'll be back in three

0:53:40.440,0:53:45.54,weeks or something like that and then

0:53:42.030,0:53:48.30,you know reincorporated into into the

0:53:45.540,0:53:51.18,what I've got here in my files okay so

0:53:48.300,0:53:53.46,one thing I guess I might so in the

0:53:51.180,0:53:56.46,composition stage are you do you still

0:53:53.460,0:53:58.71,do like strikethrough yeah yeah okay I

0:53:56.460,0:54:00.30,work pretty much the way I worked before

0:53:58.710,0:54:02.43,you've just transferred those processes

0:54:00.300,0:54:04.26,on the computer yes did it take some

0:54:02.430,0:54:08.61,time to figure out how to do that no it

0:54:04.260,0:54:13.08,fairly you know yeah and I and I I guess

0:54:08.610,0:54:18.30,I mean then then another aspect of it is

0:54:13.080,0:54:23.04,letters that I write here yeah so so I'm

0:54:18.300,0:54:26.49,doing I'm doing whatever revision I do

0:54:23.040,0:54:29.07,of the the emails I send right here on

0:54:26.490,0:54:30.69,this so it's in that way it so this is

0:54:29.070,0:54:35.19,this makes it a little more personal

0:54:30.690,0:54:36.93,since I can't remember what it was like

0:54:35.190,0:54:38.46,to write a letter to somebody that

0:54:36.930,0:54:42.42,wasn't you know it wasn't one of these

0:54:38.460,0:54:45.66,and and and I understand that you know

0:54:42.420,0:54:48.99,that letters you post aren't anymore and

0:54:45.660,0:54:54.75,bases and then something you send here

0:54:48.990,0:54:59.40,but I love how non-invasive this is as a

0:54:54.750,0:55:01.86,medium and and not not so much in terms

0:54:59.400,0:55:04.53,of my being protected against being

0:55:01.860,0:55:07.26,invaded by somebody else yeah but being

0:55:04.530,0:55:09.42,able to say something you know send

0:55:07.260,0:55:12.57,somebody something here and understand

0:55:09.420,0:55:15.24,that they can open it when they want and

0:55:12.570,0:55:18.78,that it's not it's not an imposition on

0:55:15.240,0:55:20.31,them and so I explained that a little

0:55:18.780,0:55:22.26,bit so the non-invasive part are you

0:55:20.310,0:55:24.87,think so you feel like the letter was

0:55:22.260,0:55:28.59,more invasive no I think it probably

0:55:24.870,0:55:32.07,wasn't but but it but I but it took more

