start,end,line
0:25:12.720,0:25:23.22,text and also copying yeah text so and

0:25:20.280,0:25:25.74,then - the first sort of big I remember

0:25:23.220,0:25:29.25,when you know I first got a computer it

0:25:25.740,0:25:32.19,was sort of like you know I was ZZ Top

0:25:29.250,0:25:34.77,and I had a whole music system here oh

0:25:32.190,0:25:38.15,yeah big bulky thing and there were

0:25:34.770,0:25:42.92,things that went under the desk

0:25:38.150,0:25:46.55,so Bennett and and the printer had like

0:25:42.929,0:25:50.34,thee the print was really ugly looking

0:25:46.559,0:25:54.92,and dot dot matrix and it had these

0:25:50.340,0:26:00.29,weird strips with holes in it that you

0:25:54.929,0:26:04.78,tore yeah and it - you know this sleek

0:26:00.299,0:26:10.14,little through several iterations of

0:26:04.789,0:26:12.39,smaller better computers and printers

0:26:10.140,0:26:13.95,yeah and so I guess when

0:26:12.390,0:26:15.39,when it's when you were still working

0:26:13.950,0:26:18.63,with typewriters in the early computers

0:26:15.390,0:26:20.82,how how were you creating let's say the

0:26:18.630,0:26:22.65,poems I mean like were you starting in a

0:26:20.820,0:26:24.03,notebook and then moving and then typing

0:26:22.650,0:26:26.13,them out were you handwriting them and

0:26:24.030,0:26:28.29,then moving to the typewriter or back

0:26:26.130,0:26:30.96,when I first started writing poems when

0:26:28.290,0:26:35.19,I was a kid before I had access to a

0:26:30.960,0:26:36.92,typewriter or learned to type it was you

0:26:35.190,0:26:41.46,know spiral-bound

0:26:36.920,0:26:47.07,blind yeah notebooks uh-huh

0:26:41.460,0:26:51.06,and then it kind of moved to typing

0:26:47.070,0:26:53.94,things which you'd think would have made

0:26:51.060,0:26:58.95,me revise a lot and I did revise but I

0:26:53.940,0:27:02.73,love computers the the every time you

0:26:58.950,0:27:06.63,wanted to change a period yeah or move

0:27:02.730,0:27:08.52,text around you had to retype everything

0:27:06.630,0:27:11.58,and you were sometimes dealing with

0:27:08.520,0:27:14.58,these crappy kinds of paper like that

0:27:11.580,0:27:19.04,onion skins if it was erasable but it

0:27:14.580,0:27:24.36,was so like in and fragile and

0:27:19.040,0:27:27.27,weird-looking and tactically bizarre and

0:27:24.360,0:27:29.40,kind of see-through we made the poem

0:27:27.270,0:27:35.55,seem like they were really not

0:27:29.400,0:27:39.72,substantial oh um so do you near Deeley

0:27:35.550,0:27:41.94,and then so when you had it like an idea

0:27:39.720,0:27:44.96,for a poem you would go directly to your

0:27:41.940,0:27:54.15,typewriter and start typing usually I

0:27:44.960,0:27:57.26,think that I I think I would write in

0:27:54.150,0:28:00.41,notebooks and then at a certain point

0:27:57.260,0:28:07.49,transfer what I had to the typewriter

0:28:00.410,0:28:07.49,because the typewriter was something

0:28:07.550,0:28:12.84,what it isn't actually easy to revise on

0:28:11.190,0:28:15.30,a manual type I mean you have to roll

0:28:12.840,0:28:18.35,the thing out yeah and Mark it up you

0:28:15.300,0:28:21.90,there isn't really an efficient way of

0:28:18.350,0:28:23.67,marking things out or putting inserting

0:28:21.900,0:28:25.20,a list of possible words you might when

0:28:23.670,0:28:26.58,it is instead of the word choice that

0:28:25.200,0:28:28.65,you had

0:28:26.580,0:28:30.51,so I think I would work on it up to a

0:28:28.650,0:28:32.37,certain point and typing it was sort of

0:28:30.510,0:28:34.77,like oh this is kind of an official

0:28:32.370,0:28:36.09,draft I really want to okay so once you

0:28:34.770,0:28:37.86,hit that point and you were yeah

0:28:36.090,0:28:41.70,starting to write because it really I

0:28:37.860,0:28:45.57,think something now putting something on

0:28:41.700,0:28:47.73,a computer makes it ultimately flexible

0:28:45.570,0:28:50.52,yeah it was sort of the opposite with a

0:28:47.730,0:28:53.73,manual typewriter it wasn't set in stone

0:28:50.520,0:28:55.92,but it was sort of like typing it up and

0:28:53.730,0:28:58.32,you and your stand you're saying to that

0:28:55.920,0:29:00.39,once it was once you got to that sort of

0:28:58.320,0:29:02.30,typewriter state it didn't really

0:29:00.390,0:29:06.03,encourage that much revision because I

0:29:02.309,0:29:08.25,did and I have old things that are you

0:29:06.030,0:29:12.74,know type scripts with lots of markings

0:29:08.250,0:29:17.70,on them blah blah blah but it's just a

0:29:12.740,0:29:20.07,revision on a computer is kind of a one

0:29:17.700,0:29:22.62,step process in the sense that it stays

0:29:20.070,0:29:25.79,within that medium but in order to

0:29:22.620,0:29:27.78,revise on a typewriter you had to roll

0:29:25.799,0:29:29.70,it out yet to get a pen yet to get

0:29:27.780,0:29:34.29,whiteout maybe you have to get an eraser

0:29:29.700,0:29:39.24,and then you had input the changes on a

0:29:34.290,0:29:41.76,new clean so so you would try to make me

0:29:39.240,0:29:44.91,once you got to where you're doing that

0:29:41.760,0:29:48.00,how far along I think something up would

0:29:44.910,0:29:50.25,be like a milestone every so often when

0:29:48.000,0:29:52.79,you'd been through okay a few drafts to

0:29:50.250,0:29:55.55,see it typed up and to mark that up and

0:29:52.799,0:29:57.84,then to when did it start - when did you

0:29:55.559,0:30:00.57,start to work on computers and those

0:29:57.840,0:30:05.54,early computers today was it did you

0:30:00.570,0:30:08.91,feel like a drastic change Oh having

0:30:05.549,0:30:09.90,this big machine and figuring out how to

0:30:08.910,0:30:12.29,use it

0:30:09.900,0:30:17.05,figuring out what it all meant figuring

0:30:12.299,0:30:21.41,out what a word processor was on real

0:30:17.059,0:30:24.00,and it would have problems and getting

0:30:21.419,0:30:27.12,some dim concept of what an operating

0:30:24.000,0:30:30.48,system was it does different things

0:30:27.120,0:30:31.89,right some people and it really divided

0:30:30.480,0:30:35.16,the sheep from the goats because there

0:30:31.890,0:30:36.66,were writers I knew that they had the

0:30:35.160,0:30:40.60,kinds of minds

0:30:36.669,0:30:42.39,or still do that really worked well with

0:30:40.600,0:30:44.27,computer interface if that's even the

0:30:42.399,0:30:48.78,right yeah

0:30:44.279,0:30:50.40,vocabulary they just took to it and they

0:30:48.789,0:30:54.24,and that there were other people who

0:30:50.409,0:30:59.95,were always it was always mysterious to

0:30:54.249,0:31:03.66,them it always felt foreign and robotic

0:30:59.950,0:31:05.04,and bizarre and they preferred other

0:31:03.669,0:31:06.90,things they were just always awkward

0:31:05.049,0:31:10.26,with it are always needed a lot of help

0:31:06.909,0:31:12.10,when like an intern needed an

0:31:10.269,0:31:16.21,intermediary between them and their

0:31:12.100,0:31:18.19,computer no no eh these computers are a

0:31:16.210,0:31:21.85,particular thing and if you have the

0:31:18.190,0:31:25.02,kind of mind right that works well with

0:31:21.850,0:31:27.94,them you can just zoom and you can

0:31:25.029,0:31:30.82,device up and kids now younger people

0:31:27.940,0:31:32.25,now who are born into various stages of

0:31:30.820,0:31:36.24,well it's the most natural thing in the

0:31:32.259,0:31:39.66,world yeah you you know you get your

0:31:36.249,0:31:43.38,first iPhone when you're four months old

0:31:39.669,0:31:46.50,um it's you know it's a language that

0:31:43.389,0:31:48.87,they learn there it's a native language

0:31:46.509,0:31:52.23,for them but for some of us older people

0:31:48.879,0:31:58.38,it was you're lucky if you were the kind

0:31:52.239,0:32:00.03,of writer who and I know people who the

0:31:58.389,0:32:08.15,wonderful poetry teacher that I had at

0:32:00.039,0:32:12.48,Pitzer Burt Myers said that he liked the

0:32:08.159,0:32:22.74,the computer dub typewriter yeah the

0:32:12.489,0:32:24.24,feel the pace the sound of the keys it's

0:32:22.749,0:32:26.35,almost like a musical instrument for

0:32:24.249,0:32:30.94,some writers yeah thank you they kind of

0:32:26.350,0:32:36.29,play it but for you that was never what

0:32:30.940,0:32:39.30,I like is I can take a chunk of text and

0:32:36.299,0:32:42.97,move it up here and it doesn't take me

0:32:39.309,0:32:45.22,40 minutes to retype the whole damn

0:32:42.970,0:32:47.52,thing and if I don't like it I can try

0:32:45.220,0:32:50.02,it down here and if I want to print out

0:32:47.529,0:32:52.45,a copy of something as a

0:32:50.020,0:32:55.72,Rose poem and a copy of it with some

0:32:52.450,0:33:00.28,line breaks and look at them next to

0:32:55.720,0:33:06.01,each other I can do that in a flash all

0:33:00.280,0:33:08.86,that I couldn't be happier so then I'm

0:33:06.010,0:33:13.72,spending my time reading and writing and

0:33:08.860,0:33:14.97,revising and not spending my time oh now

0:33:13.720,0:33:18.34,I have to do the whole thing over again

0:33:14.970,0:33:20.14,yeah so I guess then when they did come

0:33:18.340,0:33:22.21,along you were on that spectrum of

0:33:20.140,0:33:25.87,people who took to it fairly you I can't

0:33:22.210,0:33:29.59,say that I'm techno great but but I like

0:33:25.870,0:33:31.69,I like computers I don't you don't you

0:33:29.590,0:33:33.28,didn't input or you didn't like I guess

0:33:31.690,0:33:35.38,employees were employed intermediary

0:33:33.280,0:33:37.90,between you and your computer you I have

0:33:35.380,0:33:41.68,friends who are like tech wizards who I

0:33:37.900,0:33:45.55,definitely know when I'm like how come

0:33:41.680,0:33:47.50,all my email is now being spit back into

0:33:45.550,0:33:50.08,my box that I already downloaded and I

0:33:47.500,0:33:52.45,have 695 pieces of email they just don't

0:33:50.080,0:33:55.45,you know I'm like help I do that all the

0:33:52.450,0:33:59.26,time right how do you make words you

0:33:55.450,0:34:01.48,know not turn everything purple or but

0:33:59.260,0:34:04.84,I'm probably in the middle I think of

0:34:01.480,0:34:07.09,the spectrum of I wish I was one of

0:34:04.840,0:34:10.39,those people who just understands

0:34:07.090,0:34:12.31,everything at all levels about and could

0:34:10.390,0:34:15.01,set up a website and knows about

0:34:12.310,0:34:19.45,programming and can fix my own computer

0:34:15.010,0:34:21.28,and speak the lingo but I'm attracted to

0:34:19.450,0:34:23.71,that and I'm interested in it and I like

0:34:21.280,0:34:27.19,to be more conversant but I can't say

0:34:23.710,0:34:31.50,that I'm great but I'm not the super

0:34:27.190,0:34:33.94,scared so like yeah I hate this thing

0:34:31.500,0:34:36.15,it's only going to do my I have four

0:34:33.940,0:34:38.77,manual things in the closet because

0:34:36.159,0:34:43.33,that's what I really prefer it I guess

0:34:38.770,0:34:45.25,so we and you could you pinpoint a time

0:34:43.330,0:34:49.06,frame when you started working with

0:34:45.250,0:34:51.94,computers I mean well I remember when I

0:34:49.060,0:34:53.95,was in college a guy who I'm still

0:34:51.940,0:34:57.16,friends with this wonderful guy named

0:34:53.950,0:35:01.69,Brian Tucker who's a visual artist and

0:34:57.160,0:35:03.94,also a very good art writer he was one

0:35:01.690,0:35:06.94,of those people who was like

0:35:03.940,0:35:10.11,the computer thing he was like it was

0:35:06.940,0:35:12.49,like made in the shade for him and he

0:35:10.119,0:35:14.34,would like go when we were in college

0:35:12.490,0:35:16.42,there was a computer there but it took

0:35:14.349,0:35:18.91,up a whole room right and he would like

0:35:16.420,0:35:24.70,go in there and make things and print

0:35:18.910,0:35:29.60,things out and so he but there was a

0:35:24.700,0:35:33.75,while between when I graduated from

0:35:29.609,0:35:36.94,college in the 70s and when computers

0:35:33.759,0:35:39.88,were sort of starting to make their way

0:35:36.940,0:35:46.75,into writers yeah lives like into their

0:35:39.880,0:35:50.82,home yeah right so I started probably it

0:35:46.750,0:35:53.10,would probably be the very beginning

0:35:50.829,0:35:56.61,user beginning of dating books maybe

0:35:53.109,0:36:00.57,would be my best guess yeah and I guess

0:35:56.619,0:36:02.44,when did you how long did it take you to

0:36:00.579,0:36:05.01,realize that you had the sort of

0:36:02.440,0:36:07.42,capabilities that you've been wanting

0:36:05.019,0:36:08.95,you didn't even know like the ability to

0:36:07.420,0:36:10.48,move things around I mean it was that

0:36:08.950,0:36:12.75,initial or did that take a couple

0:36:10.480,0:36:16.56,generations to where it felt really easy

0:36:12.759,0:36:22.55,to do all that sort of thing well some

0:36:16.569,0:36:27.51,things there were certain perks that

0:36:22.559,0:36:29.47,manifested pretty immediately like just

0:36:27.519,0:36:33.33,having a copy of a thing and being able

0:36:29.470,0:36:35.85,to print it out yeah that was that was

0:36:33.339,0:36:40.29,pretty easy right away that was like

0:36:35.859,0:36:43.72,this is way better and being able to

0:36:40.299,0:36:46.02,correct things and move them and change

0:36:43.720,0:36:49.32,them and that was immediate like that

0:36:46.029,0:36:51.91,was I mean those are things that

0:36:49.329,0:36:55.21,rudimentary computers if memory serves

0:36:51.910,0:36:58.63,were able to do yeah yeah copying

0:36:55.210,0:37:00.40,pasting yes you didn't have to like you

0:36:58.630,0:37:02.71,know be the best friend of the Xerox

0:37:00.400,0:37:04.96,machine always anymore right right away

0:37:02.710,0:37:06.64,that's a life improvement so what were

0:37:04.960,0:37:09.33,you using the Xerox machine if you

0:37:06.640,0:37:11.17,wanted to send work out this is pre

0:37:09.339,0:37:14.89,email right I mean actually this is

0:37:11.170,0:37:16.83,making you feel like no dinosaur antique

0:37:14.890,0:37:21.67,but that was inevitable

0:37:16.839,0:37:23.25,and you know so if you wanted to if you

0:37:21.670,0:37:24.84,wanted to apply for a grant if you

0:37:23.259,0:37:26.38,wanted to show somebody a copy of

0:37:24.849,0:37:28.26,something if you wanted to send somebody

0:37:26.380,0:37:30.51,a copy of something if you wanted to

0:37:28.269,0:37:32.92,send out a manuscript if you wanted to

0:37:30.519,0:37:36.72,send work to a magazine all of that

0:37:32.920,0:37:40.45,involved either carbon paper yuck

0:37:36.729,0:37:42.83,yeah or Xerox sitting right so then that

0:37:40.450,0:37:46.39,was that was kind of an early

0:37:42.839,0:37:53.92,organizational some sort of work there

0:37:46.390,0:37:55.59,and then so so I guess is there are

0:37:53.920,0:37:57.00,there any other so you have that sort of

0:37:55.599,0:37:58.98,beginning stage where you know in

0:37:57.009,0:38:01.83,computers this kind of Revelation are

0:37:58.989,0:38:04.02,there kind of stages between then and

0:38:01.839,0:38:09.35,now that you could delineate or is it

0:38:04.029,0:38:13.23,sort of a gradual every I mean it's

0:38:09.359,0:38:16.23,there are so many wonders as far as I'm

0:38:13.239,0:38:20.31,concerned and if I if I was more tech

0:38:16.239,0:38:23.07,savvy than I am I would be conversant

0:38:20.319,0:38:25.31,with even more wonders and it's not just

0:38:23.079,0:38:27.54,for writing although that may be your

0:38:25.319,0:38:30.13,topic of interest in data collection

0:38:27.549,0:38:32.28,here for teaching right it's

0:38:30.130,0:38:35.25,unbelievably helpful I'm going to just

0:38:32.289,0:38:39.24,make this so this doesn't we don't hear

0:38:35.259,0:38:42.13,a loud message from a telemarketer which

0:38:39.249,0:38:50.78,I'm so anxious to speak to valor just

0:38:42.130,0:38:55.65,have to wait so Stan I mean it's changed

0:38:50.789,0:38:58.65,teaching completely yeah with you know

0:38:55.650,0:39:02.03,PowerPoint email as a way of

0:38:58.650,0:39:05.04,distributing class materials or

0:39:02.039,0:39:07.63,communicating with students blah blah

0:39:05.049,0:39:11.31,blah blah and in terms of writing every

0:39:07.630,0:39:13.42,time there would be the smallness of

0:39:11.319,0:39:18.21,this the portability of this it's

0:39:13.420,0:39:21.51,different capabilities visual stuff

0:39:18.219,0:39:24.36,being able to put visual being able to

0:39:21.519,0:39:27.16,have access to all these typefaces

0:39:24.369,0:39:29.31,I mean it just looks better and better

0:39:27.160,0:39:31.65,right now it's wireless

0:39:29.319,0:39:38.19,if I don't have to plug everything into

0:39:31.650,0:39:42.43,yeah I mean to me be the blessings and

0:39:38.199,0:39:46.93,the bounty are just because it and I

0:39:42.430,0:39:51.67,feel I'm not for me I'm not something

0:39:46.930,0:39:53.68,that there's a loss yeah it's like that

0:39:51.670,0:39:56.14,there might be a downside in terms of

0:39:53.680,0:39:57.84,polluting the world with what you know

0:39:56.140,0:40:00.51,these things are made out of our own

0:39:57.849,0:40:03.26,Otto cycle and things like that and that

0:40:00.519,0:40:07.22,is a bad thing

0:40:03.269,0:40:13.25,capital B capital T but in terms of

0:40:07.229,0:40:20.21,making it easier to store send revise

0:40:13.259,0:40:23.44,read research communicate you know

0:40:20.219,0:40:25.56,what's not to like right in my view

0:40:23.440,0:40:28.23,right I mean and your poems have such a

0:40:25.569,0:40:30.57,large imaginative scope I'm wondering

0:40:28.239,0:40:31.74,was there time I mean like strolling

0:40:30.579,0:40:32.97,that in like when you're first using

0:40:31.749,0:40:34.23,computers and you know there's not so

0:40:32.979,0:40:36.64,much the Internet

0:40:34.239,0:40:39.84,how are you generating all those ideas

0:40:36.640,0:40:43.23,and material at that point dude

0:40:39.849,0:40:49.14,libraries libraries all right libraries

0:40:43.239,0:40:54.78,libraries libraries and you know old

0:40:49.140,0:40:58.90,used stores weird old books that I would

0:40:54.789,0:41:01.53,work out of or of magazines or um stuff

0:40:58.900,0:41:04.08,like that and as as the internet became

0:41:01.539,0:41:08.14,more of a sort of part of one's daily

0:41:04.089,0:41:10.71,life did that change I mean did I many

0:41:08.140,0:41:11.82,I'm yeah I still I still use libraries

0:41:10.719,0:41:18.69,you still you okay

0:41:11.829,0:41:21.67,and I still haunt the remaining dusty

0:41:18.699,0:41:26.34,old funky use yes

0:41:21.670,0:41:27.91,stores yeah but um even with libraries

0:41:26.349,0:41:32.01,now if I'm looking for something

0:41:27.910,0:41:35.04,specific I can look online right it just

0:41:32.019,0:41:37.93,saves time I don't you know I don't have

0:41:35.049,0:41:40.08,to trudge around to all the local

0:41:37.930,0:41:42.73,libraries looking to see if they have

0:41:40.089,0:41:45.34,any books on Marie Curie or

0:41:42.730,0:41:47.80,they have a particular title by

0:41:45.340,0:41:50.26,so-and-so I can see I can see if it's in

0:41:47.800,0:41:52.86,the library yeah I can find out what the

0:41:50.260,0:41:56.29,library how horses are I can talk to a

0:41:52.869,0:41:57.76,librarian if I need to so I guess well

0:41:56.290,0:41:58.96,how does that I just have the part of

0:41:57.760,0:42:01.39,the process how do you how do you go

0:41:58.960,0:42:05.10,from you know sort of browsing

0:42:01.390,0:42:06.76,serendipitously to like having a draft

0:42:05.109,0:42:12.01,of a poem and what's what's the process

0:42:06.760,0:42:17.85,there well I get ideas for poems and

0:42:12.010,0:42:23.32,sometimes they're phrases or sort of

0:42:17.850,0:42:27.81,topics or weird feelings or vocabularies

0:42:23.320,0:42:31.84,where I want to write a poem based on

0:42:27.810,0:42:35.73,the initial sort of generative impulses

0:42:31.840,0:42:39.28,oh this you know has to do with

0:42:35.730,0:42:41.41,hurricanes and my mother-in-law so I you

0:42:39.280,0:42:47.23,know what I mean or something like that

0:42:41.410,0:42:54.00,so and and I love research researches to

0:42:47.230,0:42:56.83,me such a rich poetic amazing

0:42:54.000,0:43:00.04,exploration and is full of the

0:42:56.830,0:43:01.57,unexpected yeah like in the this is

0:43:00.040,0:43:05.02,another thing that relates to sort of

0:43:01.570,0:43:07.99,digital stuff at least in my mind the

0:43:05.020,0:43:11.29,old what the old one of the only things

0:43:07.990,0:43:16.24,I miss about pre digital is card

0:43:11.290,0:43:19.90,catalogs because they coming through a

0:43:16.240,0:43:24.25,card catalog I would be taken on many

0:43:19.900,0:43:26.47,more weird tributaries then I get doing

0:43:24.250,0:43:32.29,a computer search in the library right

0:43:26.470,0:43:34.48,on whatever yeah um you know I'd be

0:43:32.290,0:43:35.71,looking up to the history of ferns or

0:43:34.480,0:43:37.75,something and I'd come across the

0:43:35.710,0:43:39.16,history of shock treatments and I'd be

0:43:37.750,0:43:42.19,like oh that's way more interesting

0:43:39.160,0:43:46.23,source but what do we got here and go

0:43:42.190,0:43:51.67,find that book or something um so that's

0:43:46.230,0:43:55.66,that I kind of regret the way computer

0:43:51.670,0:43:55.97,indexes are set up yeah it's actually a

0:43:55.660,0:43:59.15,little

0:43:55.970,0:44:05.57,harder to find things I think on the

0:43:59.150,0:44:07.25,topic but anyway um that yeah so I'm

0:44:05.570,0:44:08.72,talking about going off on tangents and

0:44:07.250,0:44:12.53,research and I just went off on it

0:44:08.720,0:44:14.81,handle but I guess one question I have

0:44:12.530,0:44:16.43,then is you know I mean research for

0:44:14.810,0:44:18.85,poems seems I could be different than

0:44:16.430,0:44:23.15,research for journalism piece it is it's

0:44:18.859,0:44:27.89,much more it smoothly its imaginative

0:44:23.150,0:44:33.47,research yeah in a way and I think the

0:44:27.890,0:44:36.83,research is done differently and also

0:44:33.470,0:44:40.28,Pacific has different objectives so you

0:44:36.830,0:44:43.97,kind of pursue it differently and you

0:44:40.280,0:44:47.15,can you sort of glean different things

0:44:43.970,0:44:49.16,from it in researching like for

0:44:47.150,0:44:53.48,journalism you're usually looking for

0:44:49.160,0:44:55.73,facts and sources and um different kinds

0:44:53.480,0:44:59.11,of information and where different kinds

0:44:55.730,0:45:01.67,of information are or what the scope of

0:44:59.119,0:45:05.00,an issue or subject is and with poems

0:45:01.670,0:45:10.49,it's sometimes it's really vocabulary

0:45:05.000,0:45:15.85,like a certain diction yeah or um bits

0:45:10.490,0:45:18.32,of color in a kind of structure of it so

0:45:15.859,0:45:22.64,and sometimes it's facts that are going

0:45:18.320,0:45:28.75,to get bent or distorted more rubbed up

0:45:22.640,0:45:32.15,against another set of facts or data or

0:45:28.750,0:45:33.47,vocabularies or made-up stuff if that

0:45:32.150,0:45:35.69,makes it no it does it makes a lot of

0:45:33.470,0:45:37.70,sense but and so I guess in comparison

0:45:35.690,0:45:39.68,then would you say that like for your

0:45:37.700,0:45:41.42,research through journalism research to

0:45:39.680,0:45:43.33,the computers really did that sort of

0:45:41.420,0:45:45.47,aids that I mean that sort of means

0:45:43.339,0:45:47.63,because it has a more specificity I

0:45:45.470,0:45:51.25,guess than it does but you're saying you

0:45:47.630,0:45:54.32,missed the sort of broad for poetic and

0:45:51.250,0:45:57.50,literary kind of research I definitely

0:45:54.320,0:46:01.42,missed the kind of strolling through the

0:45:57.500,0:46:04.76,card catalog in all the different little

0:46:01.420,0:46:06.53,blooming subjects that you would come

0:46:04.760,0:46:09.08,across although occasionally in doing

0:46:06.530,0:46:14.78,any kind of research even a very sort of

0:46:09.080,0:46:18.47,scholarly or fact-based project you

0:46:14.780,0:46:20.09,would come across something useful but

0:46:18.470,0:46:22.16,that wasn't something you were looking

0:46:20.090,0:46:23.60,for specifically that's something that

0:46:22.160,0:46:27.86,you didn't know was going to be there

0:46:23.600,0:46:30.77,okay so so so there's that whereas a

0:46:27.860,0:46:33.80,that would be serendipitous in kind of

0:46:30.770,0:46:37.10,journalistic or factual type research

0:46:33.800,0:46:39.56,and it would be totally the point yes it

0:46:37.100,0:46:45.95,is in more poetic or literary research

0:46:39.560,0:46:48.38,maybe when they both hey they both

0:46:45.950,0:46:51.23,partake I think of each other like

0:46:48.380,0:46:53.66,sometimes in doing sort of quote-unquote

0:46:51.230,0:46:56.48,poetic research if you're really just

0:46:53.660,0:46:59.33,like yeah but I need to know like five

0:46:56.480,0:47:01.70,things that bears actually eat for this

0:46:59.330,0:47:06.02,poem so I can pick one yeah that sounds

0:47:01.700,0:47:08.27,good you can find that yeah I guess so

0:47:06.020,0:47:10.58,in a sort of final question about the

0:47:08.270,0:47:12.50,sort of early stages generative stages

0:47:10.580,0:47:14.84,is there way is there any way that

0:47:12.500,0:47:16.43,you're working now that you that is new

0:47:14.840,0:47:17.75,that is like not different than the way

0:47:16.430,0:47:20.21,that you worked in the past I don't know

0:47:17.750,0:47:22.58,if the ease all this sort of ease of

0:47:20.210,0:47:24.26,printing and revising and or just sort

0:47:22.580,0:47:25.52,of like generating and the internet and

0:47:24.260,0:47:29.39,everything kind of being with you at all

0:47:25.520,0:47:31.73,times has that changed your ways of

0:47:29.390,0:47:35.78,making poems absolutely it absolutely

0:47:31.730,0:47:38.75,has I mean I definitely use I direct I

0:47:35.780,0:47:40.40,go to the library less yeah because

0:47:38.750,0:47:42.41,there's so many things I can access

0:47:40.400,0:47:46.19,online and I can print them out at home

0:47:42.410,0:47:51.26,right or parts of them I can depending

0:47:46.190,0:47:53.96,on what their security and parameters

0:47:51.260,0:47:56.96,are like I can sometimes lift a phrase I

0:47:53.960,0:47:59.99,want to use out of a website and put it

0:47:56.960,0:48:01.67,right into a poem right which is very

0:47:59.990,0:48:05.57,convenient and then tinker with it or

0:48:01.670,0:48:08.36,whatever yeah yeah there are so many

0:48:05.570,0:48:11.27,things I can grab images I can look at

0:48:08.360,0:48:14.30,images if I'm like I want to describe a

0:48:11.270,0:48:19.16,crows foot but what is a crow foot look

0:48:14.300,0:48:21.75,like yeah I can look at an image of a

0:48:19.160,0:48:24.59,yeah yeah

0:48:21.750,0:48:27.86,and then if I do that if I'm googling

0:48:24.599,0:48:30.09,that or looking at that it'll also come

0:48:27.869,0:48:31.77,up with like oh yeah crows foot also

0:48:30.090,0:48:33.48,means you know the lines around your

0:48:31.770,0:48:35.52,eyes and they'll show me images of that

0:48:33.480,0:48:38.46,maybe that'll send me somewhere in the

0:48:35.520,0:48:42.03,poem so there's a type of serendipity in

0:48:38.460,0:48:48.11,that I guess absolute sure yeah sure

0:48:42.030,0:48:52.50,yeah um yeah but I mean in poems as you

0:48:48.119,0:48:54.21,well know yeah they the pun is is often

0:48:52.500,0:48:58.77,a welcome fellow with me through my

0:48:54.210,0:49:00.99,world yeah I'm sort of interested

0:48:58.770,0:49:03.21,personally like in that middle period

0:49:00.990,0:49:05.88,like the period let's say before Google

0:49:03.210,0:49:08.55,let's say like late 90s yes I mean like

0:49:05.880,0:49:10.41,do you remember like what the computer

0:49:08.550,0:49:13.61,use was like then I mean do you feel it

0:49:10.410,0:49:16.26,was like a limited kind of expression of

0:49:13.619,0:49:17.82,itself for you or we I mean it was that

0:49:16.260,0:49:19.71,still like kind of you were still using

0:49:17.820,0:49:22.02,the library primarily anything you know

0:49:19.710,0:49:24.86,and what it wasn't it it was kept out

0:49:22.020,0:49:29.08,like a kind of transitional time like

0:49:24.869,0:49:38.70,using both getting comfortable with

0:49:29.089,0:49:44.28,email because also doing journalism that

0:49:38.700,0:49:48.08,was a big thing like you know turning in

0:49:44.280,0:49:50.16,things that way yeah so that was the

0:49:48.089,0:49:53.94,cheese yeah that's good big big big

0:49:50.160,0:49:58.08,difference yeah and doing edits that way

0:49:53.940,0:50:00.63,oh yeah and going back and forth so you

0:49:58.080,0:50:03.03,didn't have to much quicker yeah like

0:50:00.630,0:50:08.09,like almost the whole time that I worked

0:50:03.030,0:50:10.83,at art form it was like well at the

0:50:08.099,0:50:13.77,beginning it was like over the phone you

0:50:10.830,0:50:15.83,know blah blah blah and then it would be

0:50:13.770,0:50:17.84,like somebody would mark something up

0:50:15.839,0:50:23.19,and send it to you over email and then

0:50:17.849,0:50:25.10,you'd go argue what is over but you

0:50:23.190,0:50:29.09,wouldn't be sitting there over the phone

0:50:25.109,0:50:31.98,going okay in paragraph three about the

0:50:29.099,0:50:35.59,middle yeah well this sentence this

0:50:31.980,0:50:37.55,worried you know that means yes it again

0:50:35.599,0:50:40.04,making things much more efficient

0:50:37.559,0:50:43.89,speeding things up making it so that you

0:50:40.049,0:50:46.98,could and also it was a lot about for me

0:50:43.890,0:50:52.34,yeah and I don't think I was alone in

0:50:46.980,0:50:59.46,this a lot about learning curve figuring

0:50:52.349,0:51:01.31,out how to use the computer what you

0:50:59.460,0:51:04.38,could do with it graphically also with

0:51:01.319,0:51:06.00,poems because suddenly you know on the

0:51:04.380,0:51:07.07,typewriter and on the early computers

0:51:06.000,0:51:08.78,you can put you couldn't play with

